split,stem,class_id,class_name,image_path,mask_path,patch_id,center_x,center_y,patch_size,patch_fg_ratio,patch_area_pixels,patch_bbox_area_ratio,image_h,image_w
train,00003476,1,apple,..\dataset\foodseg103-full\train\img\00003476.jpg,..\dataset\foodseg103-full\train\mask\00003476.png,train_00003476_c1_00,466,354,96,0.9191623263888888,9230,0.05107027746636771,446,512
train,00003476,1,apple,..\dataset\foodseg103-full\train\img\00003476.jpg,..\dataset\foodseg103-full\train\mask\00003476.png,train_00003476_c1_01,268,104,96,0.4480251736111111,4129,0.02592488789237668,446,512
train,00003477,39,garlic,..\dataset\foodseg103-full\train\img\00003477.jpg,..\dataset\foodseg103-full\train\mask\00003477.png,train_00003477_c39_00,849,1975,96,1.0,492096,0.09416583797050547,2265,3130
train,00003477,39,garlic,..\dataset\foodseg103-full\train\img\00003477.jpg,..\dataset\foodseg103-full\train\mask\00003477.png,train_00003477_c39_01,2314,1976,96,1.0,455995,0.0853564098766477,2265,3130
train,00003485,24,coffee,..\dataset\foodseg103-full\train\img\00003485.jpg,..\dataset\foodseg103-full\train\mask\00003485.png,train_00003485_c24_00,128,64,96,0.3244357638888889,3287,0.02460290055248619,362,512
train,00003486,6,banana,..\dataset\foodseg103-full\train\img\00003486.jpg,..\dataset\foodseg103-full\train\mask\00003486.png,train_00003486_c6_00,150,97,96,0.9040798611111112,13913,0.11177571614583333,512,384
train,00003486,6,banana,..\dataset\foodseg103-full\train\img\00003486.jpg,..\dataset\foodseg103-full\train\mask\00003486.png,train_00003486_c6_01,271,77,96,0.19270833333333334,956,0.008092244466145834,512,384
train,00003486,6,banana,..\dataset\foodseg103-full\train\img\00003486.jpg,..\dataset\foodseg103-full\train\mask\00003486.png,train_00003486_c6_02,263,117,96,0.21299913194444445,451,0.004364013671875,512,384
train,00003489,1,apple,..\dataset\foodseg103-full\train\img\00003489.jpg,..\dataset\foodseg103-full\train\mask\00003489.png,train_00003489_c1_00,235,50,96,0.4346788194444444,4523,0.09649658203125,256,256
train,00003490,12,cabbage,..\dataset\foodseg103-full\train\img\00003490.jpg,..\dataset\foodseg103-full\train\mask\00003490.png,train_00003490_c12_00,151,72,96,0.7972005208333334,7595,0.1682281494140625,256,256
train,00003493,77,rape,..\dataset\foodseg103-full\train\img\00003493.jpg,..\dataset\foodseg103-full\train\mask\00003493.png,train_00003493_c77_00,199,231,96,0.4231770833333333,36085,0.4623197115384615,390,512
train,00003495,49,kiwi,..\dataset\foodseg103-full\train\img\00003495.jpg,..\dataset\foodseg103-full\train\mask\00003495.png,train_00003495_c49_00,384,290,96,0.8917100694444444,9763,0.0685212920984456,386,512
train,00003495,49,kiwi,..\dataset\foodseg103-full\train\img\00003495.jpg,..\dataset\foodseg103-full\train\mask\00003495.png,train_00003495_c49_01,194,287,96,0.8283420138888888,9523,0.08449036593264249,386,512
train,00003495,49,kiwi,..\dataset\foodseg103-full\train\img\00003495.jpg,..\dataset\foodseg103-full\train\mask\00003495.png,train_00003495_c49_02,237,122,96,0.4816623263888889,7324,0.13792300841968913,386,512
train,00003495,49,kiwi,..\dataset\foodseg103-full\train\img\00003495.jpg,..\dataset\foodseg103-full\train\mask\00003495.png,train_00003495_c49_03,67,245,96,0.494140625,4606,0.047087516191709845,386,512
train,00003495,49,kiwi,..\dataset\foodseg103-full\train\img\00003495.jpg,..\dataset\foodseg103-full\train\mask\00003495.png,train_00003495_c49_04,19,138,96,0.2749565972222222,2590,0.021540034002590674,386,512
train,00003495,49,kiwi,..\dataset\foodseg103-full\train\img\00003495.jpg,..\dataset\foodseg103-full\train\mask\00003495.png,train_00003495_c49_05,327,193,96,0.1752387152777778,1577,0.019318733808290155,386,512
train,00003495,70,pineapple,..\dataset\foodseg103-full\train\img\00003495.jpg,..\dataset\foodseg103-full\train\mask\00003495.png,train_00003495_c70_00,86,180,96,0.7336154513888888,11334,0.12978667422279794,386,512
train,00003495,70,pineapple,..\dataset\foodseg103-full\train\img\00003495.jpg,..\dataset\foodseg103-full\train\mask\00003495.png,train_00003495_c70_01,404,228,96,0.5592447916666666,7142,0.09818248056994819,386,512
train,00003495,70,pineapple,..\dataset\foodseg103-full\train\img\00003495.jpg,..\dataset\foodseg103-full\train\mask\00003495.png,train_00003495_c70_02,301,97,96,0.7014973958333334,7112,0.05970693005181347,386,512
train,00003495,70,pineapple,..\dataset\foodseg103-full\train\img\00003495.jpg,..\dataset\foodseg103-full\train\mask\00003495.png,train_00003495_c70_03,246,253,96,0.5762803819444444,6255,0.07163313633419689,386,512
train,00003496,77,rape,..\dataset\foodseg103-full\train\img\00003496.jpg,..\dataset\foodseg103-full\train\mask\00003496.png,train_00003496_c77_00,320,89,96,0.9443359375,20158,0.2090911865234375,384,512
train,00003500,67,pear,..\dataset\foodseg103-full\train\img\00003500.jpg,..\dataset\foodseg103-full\train\mask\00003500.png,train_00003500_c67_00,439,158,96,0.8715277777777778,32233,0.2869669596354167,384,512
train,00003500,67,pear,..\dataset\foodseg103-full\train\img\00003500.jpg,..\dataset\foodseg103-full\train\mask\00003500.png,train_00003500_c67_01,73,147,96,0.9568142361111112,13931,0.098785400390625,384,512
train,00003503,6,banana,..\dataset\foodseg103-full\train\img\00003503.jpg,..\dataset\foodseg103-full\train\mask\00003503.png,train_00003503_c6_00,3558,897,96,1.0,1695421,0.2365776629342521,2322,4128
train,00003503,46,juice,..\dataset\foodseg103-full\train\img\00003503.jpg,..\dataset\foodseg103-full\train\mask\00003503.png,train_00003503_c46_00,2102,925,96,1.0,486889,0.07220087685034954,2322,4128
train,00003503,70,pineapple,..\dataset\foodseg103-full\train\img\00003503.jpg,..\dataset\foodseg103-full\train\mask\00003503.png,train_00003503_c70_00,847,634,96,1.0,1496195,0.24633247701460248,2322,4128
train,00003505,46,juice,..\dataset\foodseg103-full\train\img\00003505.jpg,..\dataset\foodseg103-full\train\mask\00003505.png,train_00003505_c46_00,191,238,96,0.9737413194444444,35410,0.2953791920731707,410,512
train,00003505,46,juice,..\dataset\foodseg103-full\train\img\00003505.jpg,..\dataset\foodseg103-full\train\mask\00003505.png,train_00003505_c46_01,364,273,96,1.0,24336,0.17637195121951219,410,512
train,00003505,46,juice,..\dataset\foodseg103-full\train\img\00003505.jpg,..\dataset\foodseg103-full\train\mask\00003505.png,train_00003505_c46_02,349,131,96,0.6452907986111112,5319,0.03391291920731707,410,512
train,00003505,46,juice,..\dataset\foodseg103-full\train\img\00003505.jpg,..\dataset\foodseg103-full\train\mask\00003505.png,train_00003505_c46_03,443,132,96,0.4920789930555556,4611,0.042902057926829266,410,512
train,00003505,46,juice,..\dataset\foodseg103-full\train\img\00003505.jpg,..\dataset\foodseg103-full\train\mask\00003505.png,train_00003505_c46_04,333,179,96,0.7458767361111112,1870,0.011575838414634146,410,512
train,00003512,12,cabbage,..\dataset\foodseg103-full\train\img\00003512.jpg,..\dataset\foodseg103-full\train\mask\00003512.png,train_00003512_c12_00,219,100,96,0.4411892361111111,4066,0.077362060546875,256,256
train,00003517,59,olives,..\dataset\foodseg103-full\train\img\00003517.jpg,..\dataset\foodseg103-full\train\mask\00003517.png,train_00003517_c59_00,175,111,96,0.6573350694444444,6693,0.051503499348958336,384,512
train,00003522,90,soy,..\dataset\foodseg103-full\train\img\00003522.jpg,..\dataset\foodseg103-full\train\mask\00003522.png,train_00003522_c90_00,71,225,96,0.8308376736111112,16677,0.18962421546039565,307,410
train,00003523,1,apple,..\dataset\foodseg103-full\train\img\00003523.jpg,..\dataset\foodseg103-full\train\mask\00003523.png,train_00003523_c1_00,371,70,96,1.0,23697,0.14177449544270834,384,512
train,00003525,46,juice,..\dataset\foodseg103-full\train\img\00003525.jpg,..\dataset\foodseg103-full\train\mask\00003525.png,train_00003525_c46_00,500,146,96,0.8243272569444444,10835,0.06518691588785047,428,640
train,00003528,71,pizza,..\dataset\foodseg103-full\train\img\00003528.jpg,..\dataset\foodseg103-full\train\mask\00003528.png,train_00003528_c71_00,190,109,96,0.5944010416666666,7510,0.18649805198952546,204,307
train,00003528,71,pizza,..\dataset\foodseg103-full\train\img\00003528.jpg,..\dataset\foodseg103-full\train\mask\00003528.png,train_00003528_c71_01,92,40,96,0.5319010416666666,5707,0.12435332439164591,204,307
train,00003530,39,garlic,..\dataset\foodseg103-full\train\img\00003530.jpg,..\dataset\foodseg103-full\train\mask\00003530.png,train_00003530_c39_00,145,352,96,0.5056423611111112,7061,0.0337123745819398,598,800
train,00003530,39,garlic,..\dataset\foodseg103-full\train\img\00003530.jpg,..\dataset\foodseg103-full\train\mask\00003530.png,train_00003530_c39_01,23,421,96,0.4291449652777778,4530,0.01694607023411371,598,800
train,00003534,39,garlic,..\dataset\foodseg103-full\train\img\00003534.jpg,..\dataset\foodseg103-full\train\mask\00003534.png,train_00003534_c39_00,303,211,96,0.1804470486111111,1663,0.015642082725947522,343,512
train,00003534,39,garlic,..\dataset\foodseg103-full\train\img\00003534.jpg,..\dataset\foodseg103-full\train\mask\00003534.png,train_00003534_c39_01,133,132,96,0.1469184027777778,1354,0.011997767857142858,343,512
train,00003539,100,white radish,..\dataset\foodseg103-full\train\img\00003539.jpg,..\dataset\foodseg103-full\train\mask\00003539.png,train_00003539_c100_00,360,65,96,0.7268880208333334,13823,0.13517441860465115,387,512
train,00003544,100,white radish,..\dataset\foodseg103-full\train\img\00003544.jpg,..\dataset\foodseg103-full\train\mask\00003544.png,train_00003544_c100_00,146,382,96,1.0,28727,0.16071404958677685,550,550
train,00003549,71,pizza,..\dataset\foodseg103-full\train\img\00003549.jpg,..\dataset\foodseg103-full\train\mask\00003549.png,train_00003549_c71_00,180,252,96,0.5218098958333334,75546,0.67578125,512,382
train,00003555,24,coffee,..\dataset\foodseg103-full\train\img\00003555.jpg,..\dataset\foodseg103-full\train\mask\00003555.png,train_00003555_c24_00,265,40,96,0.8682725694444444,15930,0.07416398948598131,428,640
train,00003559,48,king oyster mushroom,..\dataset\foodseg103-full\train\img\00003559.jpg,..\dataset\foodseg103-full\train\mask\00003559.png,train_00003559_c48_00,287,287,96,0.8444010416666666,17279,0.19856770833333334,384,512
train,00003561,77,rape,..\dataset\foodseg103-full\train\img\00003561.jpg,..\dataset\foodseg103-full\train\mask\00003561.png,train_00003561_c77_00,915,1617,96,1.0,1388504,0.25158292483660133,2448,3264
train,00003562,77,rape,..\dataset\foodseg103-full\train\img\00003562.jpg,..\dataset\foodseg103-full\train\mask\00003562.png,train_00003562_c77_00,178,81,96,0.8725043402777778,10647,0.261474609375,256,256
train,00003567,78,raspberry,..\dataset\foodseg103-full\train\img\00003567.jpg,..\dataset\foodseg103-full\train\mask\00003567.png,train_00003567_c78_00,237,107,96,0.2635633680555556,2429,0.0529632568359375,256,256
train,00003573,12,cabbage,..\dataset\foodseg103-full\train\img\00003573.jpg,..\dataset\foodseg103-full\train\mask\00003573.png,train_00003573_c12_00,1601,1825,96,0.9116753472222222,290482,0.08946427216150576,2592,1952
train,00003573,12,cabbage,..\dataset\foodseg103-full\train\img\00003573.jpg,..\dataset\foodseg103-full\train\mask\00003573.png,train_00003573_c12_01,276,1649,96,1.0,155301,0.04119231936854888,2592,1952
train,00003573,12,cabbage,..\dataset\foodseg103-full\train\img\00003573.jpg,..\dataset\foodseg103-full\train\mask\00003573.png,train_00003573_c12_02,189,1009,96,1.0,120321,0.028757304948391012,2592,1952
train,00003573,12,cabbage,..\dataset\foodseg103-full\train\img\00003573.jpg,..\dataset\foodseg103-full\train\mask\00003573.png,train_00003573_c12_03,982,1929,96,1.0,91335,0.025164717099271403,2592,1952
train,00003576,12,cabbage,..\dataset\foodseg103-full\train\img\00003576.jpg,..\dataset\foodseg103-full\train\mask\00003576.png,train_00003576_c12_00,108,127,96,0.7726779513888888,24680,0.3872477213541667,384,512
train,00003582,70,pineapple,..\dataset\foodseg103-full\train\img\00003582.jpg,..\dataset\foodseg103-full\train\mask\00003582.png,train_00003582_c70_00,29,87,96,0.6460503472222222,7580,0.0959984520123839,323,400
train,00003582,70,pineapple,..\dataset\foodseg103-full\train\img\00003582.jpg,..\dataset\foodseg103-full\train\mask\00003582.png,train_00003582_c70_01,210,298,96,0.3355034722222222,3471,0.06869195046439629,323,400
train,00003583,39,garlic,..\dataset\foodseg103-full\train\img\00003583.jpg,..\dataset\foodseg103-full\train\mask\00003583.png,train_00003583_c39_00,454,211,96,1.0,16838,0.10443978658536586,410,512
train,00003583,40,ginger,..\dataset\foodseg103-full\train\img\00003583.jpg,..\dataset\foodseg103-full\train\mask\00003583.png,train_00003583_c40_00,435,51,96,0.8561197916666666,15002,0.14649866615853657,410,512
train,00003585,6,banana,..\dataset\foodseg103-full\train\img\00003585.jpg,..\dataset\foodseg103-full\train\mask\00003585.png,train_00003585_c6_00,441,155,96,0.9456380208333334,45730,0.34587935429056926,428,550
train,00003586,50,lamb,..\dataset\foodseg103-full\train\img\00003586.jpg,..\dataset\foodseg103-full\train\mask\00003586.png,train_00003586_c50_00,285,311,96,1.0,92881,0.5003546948702831,424,512
train,00003586,86,shiitake,..\dataset\foodseg103-full\train\img\00003586.jpg,..\dataset\foodseg103-full\train\mask\00003586.png,train_00003586_c86_00,70,167,96,0.4620225694444444,4305,0.03928360849056604,424,512
train,00003586,86,shiitake,..\dataset\foodseg103-full\train\img\00003586.jpg,..\dataset\foodseg103-full\train\mask\00003586.png,train_00003586_c86_01,131,89,96,0.3518880208333333,3233,0.022843270931603772,424,512
train,00003586,86,shiitake,..\dataset\foodseg103-full\train\img\00003586.jpg,..\dataset\foodseg103-full\train\mask\00003586.png,train_00003586_c86_03,195,102,96,0.15907118055555555,657,0.007328825176886792,424,512
train,00003586,88,snow peas,..\dataset\foodseg103-full\train\img\00003586.jpg,..\dataset\foodseg103-full\train\mask\00003586.png,train_00003586_c88_00,358,146,96,0.5266927083333334,21045,0.37179392688679247,424,512
train,00003586,88,snow peas,..\dataset\foodseg103-full\train\img\00003586.jpg,..\dataset\foodseg103-full\train\mask\00003586.png,train_00003586_c88_01,436,146,96,0.4258897569444444,2585,0.025058962264150945,424,512
train,00003588,46,juice,..\dataset\foodseg103-full\train\img\00003588.jpg,..\dataset\foodseg103-full\train\mask\00003588.png,train_00003588_c46_00,445,63,96,0.9737413194444444,12767,0.09766770527859238,341,512
train,00003588,94,tea,..\dataset\foodseg103-full\train\img\00003588.jpg,..\dataset\foodseg103-full\train\mask\00003588.png,train_00003588_c94_00,265,174,96,0.8115234375,29990,0.30791788856304986,341,512
train,00003593,39,garlic,..\dataset\foodseg103-full\train\img\00003593.jpg,..\dataset\foodseg103-full\train\mask\00003593.png,train_00003593_c39_00,27,137,96,0.22276475694444445,2053,0.0418701171875,256,256
train,00003593,76,pumpkin,..\dataset\foodseg103-full\train\img\00003593.jpg,..\dataset\foodseg103-full\train\mask\00003593.png,train_00003593_c76_00,174,27,96,0.23697916666666666,2940,0.1571044921875,256,256
train,00003594,77,rape,..\dataset\foodseg103-full\train\img\00003594.jpg,..\dataset\foodseg103-full\train\mask\00003594.png,train_00003594_c77_00,185,78,96,0.6666666666666666,19600,0.24643841911764705,340,512
train,00003597,4,avocado,..\dataset\foodseg103-full\train\img\00003597.jpg,..\dataset\foodseg103-full\train\mask\00003597.png,train_00003597_c4_00,244,217,96,0.7033420138888888,8915,0.14245650274092317,307,410
train,00003597,7,bean sprouts,..\dataset\foodseg103-full\train\img\00003597.jpg,..\dataset\foodseg103-full\train\mask\00003597.png,train_00003597_c7_00,290,168,96,0.6810980902777778,9922,0.21793914356081673,307,410
train,00003599,67,pear,..\dataset\foodseg103-full\train\img\00003599.jpg,..\dataset\foodseg103-full\train\mask\00003599.png,train_00003599_c67_00,35,312,96,0.8204210069444444,10614,0.07242838541666667,384,512
train,00003600,64,pasta,..\dataset\foodseg103-full\train\img\00003600.jpg,..\dataset\foodseg103-full\train\mask\00003600.png,train_00003600_c64_00,314,121,96,0.9161241319444444,32623,0.4731038411458333,288,512
train,00003602,22,chocolate,..\dataset\foodseg103-full\train\img\00003602.jpg,..\dataset\foodseg103-full\train\mask\00003602.png,train_00003602_c22_00,936,816,96,1.0,957834,0.5053216876670485,2592,1552
train,00003604,78,raspberry,..\dataset\foodseg103-full\train\img\00003604.jpg,..\dataset\foodseg103-full\train\mask\00003604.png,train_00003604_c78_00,231,247,96,0.9747178819444444,17063,0.13902791341145834,384,512
train,00003612,26,crab,..\dataset\foodseg103-full\train\img\00003612.jpg,..\dataset\foodseg103-full\train\mask\00003612.png,train_00003612_c26_00,1197,1224,96,1.0,729518,0.3411690266927083,2560,1920
train,00003614,77,rape,..\dataset\foodseg103-full\train\img\00003614.jpg,..\dataset\foodseg103-full\train\mask\00003614.png,train_00003614_c77_00,385,74,96,0.626953125,6159,0.058319091796875,384,512
train,00003614,77,rape,..\dataset\foodseg103-full\train\img\00003614.jpg,..\dataset\foodseg103-full\train\mask\00003614.png,train_00003614_c77_01,96,111,96,0.1265190972222222,1166,0.0194549560546875,384,512
train,00003614,102,wonton dumplings,..\dataset\foodseg103-full\train\img\00003614.jpg,..\dataset\foodseg103-full\train\mask\00003614.png,train_00003614_c102_00,269,120,96,1.0,43541,0.403106689453125,384,512
train,00003616,77,rape,..\dataset\foodseg103-full\train\img\00003616.jpg,..\dataset\foodseg103-full\train\mask\00003616.png,train_00003616_c77_00,262,72,96,0.8812934027777778,13334,0.13821102528089887,356,512
train,00003619,78,raspberry,..\dataset\foodseg103-full\train\img\00003619.jpg,..\dataset\foodseg103-full\train\mask\00003619.png,train_00003619_c78_00,326,194,96,0.3786892361111111,3490,0.043292682926829265,252,410
train,00003619,78,raspberry,..\dataset\foodseg103-full\train\img\00003619.jpg,..\dataset\foodseg103-full\train\mask\00003619.png,train_00003619_c78_01,119,49,96,0.16417100694444445,1513,0.02221254355400697,252,410
train,00003620,86,shiitake,..\dataset\foodseg103-full\train\img\00003620.jpg,..\dataset\foodseg103-full\train\mask\00003620.png,train_00003620_c86_00,1759,1922,96,1.0,1683778,0.3504751778162245,2448,3264
train,00003620,86,shiitake,..\dataset\foodseg103-full\train\img\00003620.jpg,..\dataset\foodseg103-full\train\mask\00003620.png,train_00003620_c86_01,1211,406,96,1.0,61618,0.011361315359477124,2448,3264
train,00003625,90,soy,..\dataset\foodseg103-full\train\img\00003625.jpg,..\dataset\foodseg103-full\train\mask\00003625.png,train_00003625_c90_00,96,272,96,1.0,43715,0.29929181654676257,417,512
train,00003625,90,soy,..\dataset\foodseg103-full\train\img\00003625.jpg,..\dataset\foodseg103-full\train\mask\00003625.png,train_00003625_c90_01,400,290,96,0.6641710069444444,11613,0.09962811001199041,417,512
train,00003627,78,raspberry,..\dataset\foodseg103-full\train\img\00003627.jpg,..\dataset\foodseg103-full\train\mask\00003627.png,train_00003627_c78_00,238,58,96,0.3465711805555556,3138,0.04806836389531779,274,410
train,00003627,78,raspberry,..\dataset\foodseg103-full\train\img\00003627.jpg,..\dataset\foodseg103-full\train\mask\00003627.png,train_00003627_c78_01,319,108,96,0.3343098958333333,3071,0.0416147409649279,274,410
train,00003627,78,raspberry,..\dataset\foodseg103-full\train\img\00003627.jpg,..\dataset\foodseg103-full\train\mask\00003627.png,train_00003627_c78_02,189,127,96,0.3498263888888889,2505,0.028360334698237493,274,410
train,00003627,78,raspberry,..\dataset\foodseg103-full\train\img\00003627.jpg,..\dataset\foodseg103-full\train\mask\00003627.png,train_00003627_c78_03,155,75,96,0.2810329861111111,1770,0.01970802919708029,274,410
train,00003628,56,milkshake,..\dataset\foodseg103-full\train\img\00003628.jpg,..\dataset\foodseg103-full\train\mask\00003628.png,train_00003628_c56_00,584,76,96,0.99609375,16838,0.05226323763071352,465,873
train,00003630,77,rape,..\dataset\foodseg103-full\train\img\00003630.jpg,..\dataset\foodseg103-full\train\mask\00003630.png,train_00003630_c77_00,301,86,96,0.9449869791666666,11890,0.087554931640625,384,512
train,00003631,46,juice,..\dataset\foodseg103-full\train\img\00003631.jpg,..\dataset\foodseg103-full\train\mask\00003631.png,train_00003631_c46_00,342,69,96,1.0,16503,0.114375,400,400
train,00003637,24,coffee,..\dataset\foodseg103-full\train\img\00003637.jpg,..\dataset\foodseg103-full\train\mask\00003637.png,train_00003637_c24_00,297,42,96,0.1015625,936,0.0069427490234375,384,512
train,00003642,39,garlic,..\dataset\foodseg103-full\train\img\00003642.jpg,..\dataset\foodseg103-full\train\mask\00003642.png,train_00003642_c39_00,137,200,96,0.412109375,3478,0.0892333984375,256,256
train,00003642,39,garlic,..\dataset\foodseg103-full\train\img\00003642.jpg,..\dataset\foodseg103-full\train\mask\00003642.png,train_00003642_c39_01,201,151,96,0.3220486111111111,2573,0.070037841796875,256,256
train,00003642,39,garlic,..\dataset\foodseg103-full\train\img\00003642.jpg,..\dataset\foodseg103-full\train\mask\00003642.png,train_00003642_c39_02,31,142,96,0.2521701388888889,2072,0.039276123046875,256,256
train,00003642,39,garlic,..\dataset\foodseg103-full\train\img\00003642.jpg,..\dataset\foodseg103-full\train\mask\00003642.png,train_00003642_c39_03,53,80,96,0.2241753472222222,1946,0.0494842529296875,256,256
train,00003644,32,eggplant,..\dataset\foodseg103-full\train\img\00003644.jpg,..\dataset\foodseg103-full\train\mask\00003644.png,train_00003644_c32_00,1119,359,96,1.0,626924,0.3900154532967033,1365,2048
train,00003646,64,pasta,..\dataset\foodseg103-full\train\img\00003646.jpg,..\dataset\foodseg103-full\train\mask\00003646.png,train_00003646_c64_00,94,244,96,0.5685763888888888,8034,0.11443670232732733,333,512
train,00003646,64,pasta,..\dataset\foodseg103-full\train\img\00003646.jpg,..\dataset\foodseg103-full\train\mask\00003646.png,train_00003646_c64_01,416,244,96,0.5078125,5917,0.07964996246246246,333,512
train,00003646,64,pasta,..\dataset\foodseg103-full\train\img\00003646.jpg,..\dataset\foodseg103-full\train\mask\00003646.png,train_00003646_c64_02,311,292,96,0.20399305555555555,1880,0.016188063063063064,333,512
train,00003656,56,milkshake,..\dataset\foodseg103-full\train\img\00003656.jpg,..\dataset\foodseg103-full\train\mask\00003656.png,train_00003656_c56_00,194,346,96,1.0,38256,0.27306963225072667,579,410
train,00003657,46,juice,..\dataset\foodseg103-full\train\img\00003657.jpg,..\dataset\foodseg103-full\train\mask\00003657.png,train_00003657_c46_00,471,22,96,0.4113498263888889,3791,0.022754387315270935,406,512
train,00003657,85,shellfish,..\dataset\foodseg103-full\train\img\00003657.jpg,..\dataset\foodseg103-full\train\mask\00003657.png,train_00003657_c85_00,312,242,96,0.7999131944444444,42892,0.533270474137931,406,512
train,00003657,85,shellfish,..\dataset\foodseg103-full\train\img\00003657.jpg,..\dataset\foodseg103-full\train\mask\00003657.png,train_00003657_c85_01,285,55,96,0.8876953125,18660,0.13108066502463053,406,512
train,00003663,59,olives,..\dataset\foodseg103-full\train\img\00003663.jpg,..\dataset\foodseg103-full\train\mask\00003663.png,train_00003663_c59_00,230,39,96,0.2387152777777778,2200,0.026118559198837023,302,410
train,00003663,76,pumpkin,..\dataset\foodseg103-full\train\img\00003663.jpg,..\dataset\foodseg103-full\train\mask\00003663.png,train_00003663_c76_00,306,152,96,0.6225043402777778,6512,0.10866580520109836,302,410
train,00003663,100,white radish,..\dataset\foodseg103-full\train\img\00003663.jpg,..\dataset\foodseg103-full\train\mask\00003663.png,train_00003663_c100_00,150,220,96,0.6690538194444444,7768,0.10311742852527864,302,410
train,00003667,0,almond,..\dataset\foodseg103-full\train\img\00003667.jpg,..\dataset\foodseg103-full\train\mask\00003667.png,train_00003667_c0_00,200,90,96,0.6681857638888888,8179,0.15861728837876615,272,410
train,00003667,0,almond,..\dataset\foodseg103-full\train\img\00003667.jpg,..\dataset\foodseg103-full\train\mask\00003667.png,train_00003667_c0_01,312,43,96,0.4949001736111111,5049,0.09487087517934002,272,410
train,00003669,0,almond,..\dataset\foodseg103-full\train\img\00003669.jpg,..\dataset\foodseg103-full\train\mask\00003669.png,train_00003669_c0_00,329,204,96,0.3669704861111111,3396,0.02425248202171951,428,642
train,00003669,24,coffee,..\dataset\foodseg103-full\train\img\00003669.jpg,..\dataset\foodseg103-full\train\mask\00003669.png,train_00003669_c24_00,549,81,96,0.2336154513888889,2505,0.01200978251375666,428,642
train,00003673,50,lamb,..\dataset\foodseg103-full\train\img\00003673.jpg,..\dataset\foodseg103-full\train\mask\00003673.png,train_00003673_c50_00,284,283,96,1.0,65329,0.4977773030598958,384,512
train,00003675,54,melon,..\dataset\foodseg103-full\train\img\00003675.jpg,..\dataset\foodseg103-full\train\mask\00003675.png,train_00003675_c54_00,107,261,96,0.9745008680555556,22815,0.17717192444620253,316,512
train,00003675,70,pineapple,..\dataset\foodseg103-full\train\img\00003675.jpg,..\dataset\foodseg103-full\train\mask\00003675.png,train_00003675_c70_00,467,169,96,0.9519314236111112,15814,0.15992756131329114,316,512
train,00003684,24,coffee,..\dataset\foodseg103-full\train\img\00003684.jpg,..\dataset\foodseg103-full\train\mask\00003684.png,train_00003684_c24_00,398,77,96,0.14290364583333334,1317,0.009168665572528722,356,534
train,00003687,89,soup,..\dataset\foodseg103-full\train\img\00003687.jpg,..\dataset\foodseg103-full\train\mask\00003687.png,train_00003687_c89_00,201,199,96,0.5540364583333334,32289,0.37011996504329864,307,410
train,00003687,101,wine,..\dataset\foodseg103-full\train\img\00003687.jpg,..\dataset\foodseg103-full\train\mask\00003687.png,train_00003687_c101_00,285,60,96,0.3766276041666667,3471,0.03403511559545563,307,410
train,00003689,56,milkshake,..\dataset\foodseg103-full\train\img\00003689.jpg,..\dataset\foodseg103-full\train\mask\00003689.png,train_00003689_c56_00,211,124,96,1.0,43218,0.3253835042317708,512,384
train,00003690,24,coffee,..\dataset\foodseg103-full\train\img\00003690.jpg,..\dataset\foodseg103-full\train\mask\00003690.png,train_00003690_c24_00,188,178,96,0.2633463541666667,3037,0.02349853515625,384,512
train,00003694,12,cabbage,..\dataset\foodseg103-full\train\img\00003694.jpg,..\dataset\foodseg103-full\train\mask\00003694.png,train_00003694_c12_00,350,312,96,0.9921875,26567,0.193634033203125,384,512
train,00003695,77,rape,..\dataset\foodseg103-full\train\img\00003695.jpg,..\dataset\foodseg103-full\train\mask\00003695.png,train_00003695_c77_00,161,139,96,0.666015625,12959,0.23962925062972293,397,512
train,00003696,90,soy,..\dataset\foodseg103-full\train\img\00003696.jpg,..\dataset\foodseg103-full\train\mask\00003696.png,train_00003696_c90_00,312,123,96,1.0,33473,0.22472381591796875,512,512
train,00003697,4,avocado,..\dataset\foodseg103-full\train\img\00003697.jpg,..\dataset\foodseg103-full\train\mask\00003697.png,train_00003697_c4_00,140,213,96,0.794921875,8996,0.062021891276041664,384,512
train,00003709,46,juice,..\dataset\foodseg103-full\train\img\00003709.jpg,..\dataset\foodseg103-full\train\mask\00003709.png,train_00003709_c46_00,390,249,96,1.0,24866,0.1563468491735537,363,512
train,00003709,46,juice,..\dataset\foodseg103-full\train\img\00003709.jpg,..\dataset\foodseg103-full\train\mask\00003709.png,train_00003709_c46_01,161,285,96,0.5897352430555556,7323,0.0585130423553719,363,512
train,00003710,46,juice,..\dataset\foodseg103-full\train\img\00003710.jpg,..\dataset\foodseg103-full\train\mask\00003710.png,train_00003710_c46_00,221,119,96,0.7710503472222222,20217,0.24503072102864584,384,512
train,00003713,71,pizza,..\dataset\foodseg103-full\train\img\00003713.jpg,..\dataset\foodseg103-full\train\mask\00003713.png,train_00003713_c71_00,183,207,96,0.9697265625,25484,0.20130411783854166,384,512
train,00003713,88,snow peas,..\dataset\foodseg103-full\train\img\00003713.jpg,..\dataset\foodseg103-full\train\mask\00003713.png,train_00003713_c88_00,260,176,96,0.2197265625,2154,0.035247802734375,384,512
