split,stem,image_path,mask_path,height,width,total_pixels,fg_pixels,bg_pixels,fg_ratio,bg_ratio,num_present_classes,present_classes,num_connected_components,largest_component_area,median_component_area,class_0_pixels,class_1_pixels,class_2_pixels,class_3_pixels,class_4_pixels,class_5_pixels,class_6_pixels,class_7_pixels,class_8_pixels,class_9_pixels,class_10_pixels,class_11_pixels,class_12_pixels,class_13_pixels,class_14_pixels,class_15_pixels,class_16_pixels,class_17_pixels,class_18_pixels,class_19_pixels,class_20_pixels,class_21_pixels,class_22_pixels,class_23_pixels,class_24_pixels,class_25_pixels,class_26_pixels,class_27_pixels,class_28_pixels,class_29_pixels,class_30_pixels,class_31_pixels,class_32_pixels,class_33_pixels,class_34_pixels,class_35_pixels,class_36_pixels,class_37_pixels,class_38_pixels,class_39_pixels,class_40_pixels,class_41_pixels,class_42_pixels,class_43_pixels,class_44_pixels,class_45_pixels,class_46_pixels,class_47_pixels,class_48_pixels,class_49_pixels,class_50_pixels,class_51_pixels,class_52_pixels,class_53_pixels,class_54_pixels,class_55_pixels,class_56_pixels,class_57_pixels,class_58_pixels,class_59_pixels,class_60_pixels,class_61_pixels,class_62_pixels,class_63_pixels,class_64_pixels,class_65_pixels,class_66_pixels,class_67_pixels,class_68_pixels,class_69_pixels,class_70_pixels,class_71_pixels,class_72_pixels,class_73_pixels,class_74_pixels,class_75_pixels,class_76_pixels,class_77_pixels,class_78_pixels,class_79_pixels,class_80_pixels,class_81_pixels,class_82_pixels,class_83_pixels,class_84_pixels,class_85_pixels,class_86_pixels,class_87_pixels,class_88_pixels,class_89_pixels,class_90_pixels,class_91_pixels,class_92_pixels,class_93_pixels,class_94_pixels,class_95_pixels,class_96_pixels,class_97_pixels,class_98_pixels,class_99_pixels,class_100_pixels,class_101_pixels,class_102_pixels,class_103_pixels
train,00003865,..\dataset\foodseg103-full\train\img\00003865.jpg,..\dataset\foodseg103-full\train\mask\00003865.png,450,512,230400,108345,122055,0.47024739583333336,0.5297526041666667,2,"[15, 82]",1,108345,108345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122055
train,00003866,..\dataset\foodseg103-full\train\img\00003866.jpg,..\dataset\foodseg103-full\train\mask\00003866.png,402,512,205824,179183,26641,0.8705641713308457,0.12943582866915423,4,"[25, 74, 82, 92]",1,179183,179183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28179,0,0,0,0,0,0,0,8393,0,0,0,0,0,0,0,0,0,28722,0,0,0,0,0,0,0,0,0,0,26641
train,00003867,..\dataset\foodseg103-full\train\img\00003867.jpg,..\dataset\foodseg103-full\train\mask\00003867.png,450,429,193050,118723,74327,0.614985754985755,0.385014245014245,3,"[38, 52, 96]",1,118723,118723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79150,0,0,0,0,0,0,0,0,0,0,0,0,0,34231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5342,0,0,0,0,0,0,74327
train,00003868,..\dataset\foodseg103-full\train\img\00003868.jpg,..\dataset\foodseg103-full\train\mask\00003868.png,403,512,206336,34323,172013,0.16634518455334987,0.8336548154466501,3,"[24, 61, 101]",4,16223,8615.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7824,0,172013
train,00003869,..\dataset\foodseg103-full\train\img\00003869.jpg,..\dataset\foodseg103-full\train\mask\00003869.png,342,512,175104,134715,40389,0.7693427905701754,0.23065720942982457,5,"[10, 19, 21, 52, 96]",1,134715,134715.0,0,0,0,0,0,0,0,0,0,0,100736,0,0,0,0,0,0,0,0,7326,0,5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5858,0,0,0,0,0,0,40389
train,00003870,..\dataset\foodseg103-full\train\img\00003870.jpg,..\dataset\foodseg103-full\train\mask\00003870.png,307,410,125870,11379,114491,0.09040279653610868,0.9095972034638913,3,"[6, 10, 93]",1,11379,11379.0,0,0,0,0,0,0,1071,0,0,0,7388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,0,0,0,0,0,0,0,0,0,114491
train,00003871,..\dataset\foodseg103-full\train\img\00003871.jpg,..\dataset\foodseg103-full\train\mask\00003871.png,256,256,65536,42760,22776,0.6524658203125,0.3475341796875,4,"[11, 21, 57, 96]",1,42760,42760.0,0,0,0,0,0,0,0,0,0,0,0,6481,0,0,0,0,0,0,0,0,0,16563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603,0,0,0,0,0,0,22776
train,00003872,..\dataset\foodseg103-full\train\img\00003872.jpg,..\dataset\foodseg103-full\train\mask\00003872.png,384,512,196608,149501,47107,0.7604014078776041,0.23959859212239584,4,"[11, 15, 21, 74]",1,149501,149501.0,0,0,0,0,0,0,0,0,0,0,0,23019,0,0,0,16221,0,0,0,0,0,56703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47107
train,00003873,..\dataset\foodseg103-full\train\img\00003873.jpg,..\dataset\foodseg103-full\train\mask\00003873.png,384,512,196608,161570,35038,0.8217875162760416,0.17821248372395834,2,"[82, 93]",1,161570,161570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33096,0,0,0,0,0,0,0,0,0,0,128474,0,0,0,0,0,0,0,0,0,35038
train,00003874,..\dataset\foodseg103-full\train\img\00003874.jpg,..\dataset\foodseg103-full\train\mask\00003874.png,1365,2048,2795520,1550651,1244869,0.5546914348672162,0.4453085651327839,5,"[21, 25, 51, 68, 69]",5,603156,247264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603156,0,0,0,200605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493287,122434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244869
train,00003875,..\dataset\foodseg103-full\train\img\00003875.jpg,..\dataset\foodseg103-full\train\mask\00003875.png,428,642,274776,71916,202860,0.26172591492706787,0.7382740850729321,4,"[15, 27, 82, 88]",1,71916,71916.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15783,0,0,0,0,0,0,0,0,0,0,0,29078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5976,0,0,0,0,0,21079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202860
train,00003876,..\dataset\foodseg103-full\train\img\00003876.jpg,..\dataset\foodseg103-full\train\mask\00003876.png,385,512,197120,50893,146227,0.2581828327922078,0.7418171672077922,4,"[13, 15, 23, 73]",3,32486,11159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5769,0,11159,0,0,0,0,0,0,0,4538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146227
train,00003877,..\dataset\foodseg103-full\train\img\00003877.jpg,..\dataset\foodseg103-full\train\mask\00003877.png,2448,3264,7990272,2387702,5602570,0.2988261225650391,0.701173877434961,4,"[10, 11, 15, 45]",4,1105415,516363.5,0,0,0,0,0,0,0,0,0,0,1748758,321553,0,0,0,270256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5602570
train,00003878,..\dataset\foodseg103-full\train\img\00003878.jpg,..\dataset\foodseg103-full\train\mask\00003878.png,401,424,170024,147209,22815,0.8658130616854092,0.1341869383145909,2,"[13, 45]",1,147209,147209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,119976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22815
train,00003879,..\dataset\foodseg103-full\train\img\00003879.jpg,..\dataset\foodseg103-full\train\mask\00003879.png,1955,2088,4082040,3021692,1060348,0.7402406639817346,0.2597593360182654,3,"[10, 30, 79]",1,3021692,3021692.0,0,0,0,0,0,0,0,0,0,0,569898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060348
train,00003880,..\dataset\foodseg103-full\train\img\00003880.jpg,..\dataset\foodseg103-full\train\mask\00003880.png,1552,2592,4022784,1424740,2598044,0.35416766100292735,0.6458323389970727,5,"[10, 25, 30, 74, 82]",1,1424740,1424740.0,0,0,0,0,0,0,0,0,0,0,158473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219449,0,0,0,0,275309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412569,0,0,0,0,0,0,0,358940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598044
train,00003881,..\dataset\foodseg103-full\train\img\00003881.jpg,..\dataset\foodseg103-full\train\mask\00003881.png,384,512,196608,157170,39438,0.799407958984375,0.200592041015625,5,"[21, 30, 69, 74, 96]",1,157170,157170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73040,0,0,0,0,0,0,0,0,20240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16639,0,0,0,0,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45443,0,0,0,0,0,0,39438
train,00003882,..\dataset\foodseg103-full\train\img\00003882.jpg,..\dataset\foodseg103-full\train\mask\00003882.png,384,512,196608,108952,87656,0.5541585286458334,0.4458414713541667,3,"[15, 18, 27]",1,108952,108952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15660,0,0,49889,0,0,0,0,0,0,0,0,43403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87656
train,00003883,..\dataset\foodseg103-full\train\img\00003883.jpg,..\dataset\foodseg103-full\train\mask\00003883.png,384,512,196608,104226,92382,0.530120849609375,0.469879150390625,5,"[11, 15, 36, 82, 92]",1,104226,104226.0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7090,0,0,0,0,0,0,0,0,0,62022,0,0,0,0,0,0,0,0,0,0,92382
train,00003884,..\dataset\foodseg103-full\train\img\00003884.jpg,..\dataset\foodseg103-full\train\mask\00003884.png,256,256,65536,41898,23638,0.639312744140625,0.360687255859375,3,"[25, 68, 92]",1,41898,41898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23969,0,0,0,0,0,0,0,0,0,0,23638
train,00003885,..\dataset\foodseg103-full\train\img\00003885.jpg,..\dataset\foodseg103-full\train\mask\00003885.png,382,512,195584,132957,62627,0.6797948707460733,0.3202051292539267,6,"[12, 15, 18, 60, 74, 92]",1,132957,132957.0,0,0,0,0,0,0,0,0,0,0,0,0,45924,0,0,18414,0,0,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,27810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33177,0,0,0,0,0,0,0,0,0,0,62627
train,00003886,..\dataset\foodseg103-full\train\img\00003886.jpg,..\dataset\foodseg103-full\train\mask\00003886.png,384,512,196608,137360,59248,0.6986490885416666,0.3013509114583333,6,"[11, 15, 21, 30, 42, 74]",2,136963,68680.0,0,0,0,0,0,0,0,0,0,0,0,12551,0,0,0,19267,0,0,0,0,0,19826,0,0,0,0,0,0,0,0,58189,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59248
train,00003887,..\dataset\foodseg103-full\train\img\00003887.jpg,..\dataset\foodseg103-full\train\mask\00003887.png,384,512,196608,128188,68420,0.6519978841145834,0.3480021158854167,6,"[15, 17, 39, 73, 74, 99]",1,128188,128188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19022,0,12433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64315,13856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14266,0,0,0,68420
train,00003888,..\dataset\foodseg103-full\train\img\00003888.jpg,..\dataset\foodseg103-full\train\mask\00003888.png,340,512,174080,99420,74660,0.5711167279411765,0.42888327205882354,4,"[10, 11, 15, 92]",1,99420,99420.0,0,0,0,0,0,0,0,0,0,0,10548,7068,0,0,0,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79416,0,0,0,0,0,0,0,0,0,0,74660
train,00003889,..\dataset\foodseg103-full\train\img\00003889.jpg,..\dataset\foodseg103-full\train\mask\00003889.png,367,512,187904,75162,112742,0.400002128746594,0.599997871253406,3,"[74, 82, 83]",2,44699,37581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29001,0,0,0,0,0,0,0,1462,44699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112742
train,00003890,..\dataset\foodseg103-full\train\img\00003890.jpg,..\dataset\foodseg103-full\train\mask\00003890.png,384,512,196608,69174,127434,0.351837158203125,0.648162841796875,3,"[21, 25, 80]",2,68331,34587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32622,0,0,0,9758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127434
train,00003891,..\dataset\foodseg103-full\train\img\00003891.jpg,..\dataset\foodseg103-full\train\mask\00003891.png,428,642,274776,88588,186188,0.3224007919177803,0.6775992080822197,2,"[13, 24]",5,39663,11942.0,0,0,0,0,0,0,0,0,0,0,0,0,0,87475,0,0,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186188
train,00003892,..\dataset\foodseg103-full\train\img\00003892.jpg,..\dataset\foodseg103-full\train\mask\00003892.png,340,512,174080,112412,61668,0.6457490808823529,0.35425091911764706,5,"[15, 74, 77, 82, 96]",1,112412,112412.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32052,0,0,15981,0,0,0,0,12102,0,0,0,0,0,0,0,0,0,0,0,0,0,6348,0,0,0,0,0,0,61668
train,00003893,..\dataset\foodseg103-full\train\img\00003893.jpg,..\dataset\foodseg103-full\train\mask\00003893.png,2448,3264,7990272,2202970,5787302,0.27570650911508393,0.724293490884916,4,"[6, 21, 69, 82]",2,1614289,1101485.0,0,0,0,0,0,0,588681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921450,0,0,0,0,0,0,0,0,0,0,0,0,302802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5787302
train,00003894,..\dataset\foodseg103-full\train\img\00003894.jpg,..\dataset\foodseg103-full\train\mask\00003894.png,512,472,241664,69209,172455,0.2863852290783898,0.7136147709216102,3,"[40, 46, 51]",4,32669,17848.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12372,0,0,0,0,0,34855,0,0,0,0,21982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172455
train,00003895,..\dataset\foodseg103-full\train\img\00003895.jpg,..\dataset\foodseg103-full\train\mask\00003895.png,256,256,65536,31702,33834,0.483734130859375,0.516265869140625,2,"[13, 41]",1,31702,31702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33834
train,00003896,..\dataset\foodseg103-full\train\img\00003896.jpg,..\dataset\foodseg103-full\train\mask\00003896.png,480,640,307200,107366,199834,0.34949869791666666,0.6505013020833333,2,"[69, 83]",2,70533,53683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70533,0,0,0,0,0,0,0,0,0,0,0,0,0,36833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199834
train,00003897,..\dataset\foodseg103-full\train\img\00003897.jpg,..\dataset\foodseg103-full\train\mask\00003897.png,320,240,76800,39541,37259,0.5148567708333334,0.4851432291666667,5,"[11, 15, 74, 82, 92]",1,39541,39541.0,0,0,0,0,0,0,0,0,0,0,0,8469,0,0,0,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,11234,0,0,0,0,0,0,0,0,0,16321,0,0,0,0,0,0,0,0,0,0,37259
train,00003898,..\dataset\foodseg103-full\train\img\00003898.jpg,..\dataset\foodseg103-full\train\mask\00003898.png,384,512,196608,81370,115238,0.4138692220052083,0.5861307779947916,2,"[73, 100]",2,77919,40685.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39819,0,0,115238
train,00003899,..\dataset\foodseg103-full\train\img\00003899.jpg,..\dataset\foodseg103-full\train\mask\00003899.png,384,512,196608,88934,107674,0.4523417154947917,0.5476582845052084,4,"[25, 36, 62, 73]",1,88934,88934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17852,0,0,0,0,0,0,0,0,0,0,20051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717,0,0,0,0,0,0,0,0,0,0,47314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107674
train,00003900,..\dataset\foodseg103-full\train\img\00003900.jpg,..\dataset\foodseg103-full\train\mask\00003900.png,387,512,198144,121232,76912,0.6118378552971576,0.3881621447028424,5,"[10, 19, 73, 74, 92]",1,121232,121232.0,0,0,0,0,0,0,0,0,0,0,33341,0,0,0,0,0,0,0,0,3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16075,63772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197,0,0,0,0,0,0,0,0,0,0,76912
train,00003901,..\dataset\foodseg103-full\train\img\00003901.jpg,..\dataset\foodseg103-full\train\mask\00003901.png,480,640,307200,168793,138407,0.5494563802083333,0.4505436197916667,3,"[42, 74, 92]",1,168793,168793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94454,0,0,0,0,0,0,0,0,0,0,138407
train,00003902,..\dataset\foodseg103-full\train\img\00003902.jpg,..\dataset\foodseg103-full\train\mask\00003902.png,256,256,65536,28686,36850,0.437713623046875,0.562286376953125,4,"[10, 52, 86, 96]",1,28686,28686.0,0,0,0,0,0,0,0,0,0,0,16901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,1072,0,0,0,0,0,0,36850
train,00003903,..\dataset\foodseg103-full\train\img\00003903.jpg,..\dataset\foodseg103-full\train\mask\00003903.png,1365,2048,2795520,1438918,1356602,0.5147228422619048,0.4852771577380952,3,"[23, 74, 92]",1,1438918,1438918.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802205,0,0,0,0,0,0,0,0,0,0,1356602
train,00003904,..\dataset\foodseg103-full\train\img\00003904.jpg,..\dataset\foodseg103-full\train\mask\00003904.png,256,256,65536,31431,34105,0.4795989990234375,0.5204010009765625,2,"[10, 83]",1,31431,31431.0,0,0,0,0,0,0,0,0,0,0,20650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34105
