split,stem,class_id,class_name,area_pixels,area_ratio,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,bbox_area_ratio
train,00003560,93,strawberry,1057,0.0161285400390625,108,54,52,28,1456,0.022216796875
train,00003560,93,strawberry,1773,0.0270538330078125,112,88,79,34,2686,0.040985107421875
train,00003560,93,strawberry,5074,0.077423095703125,26,131,177,43,7611,0.1161346435546875
train,00003560,93,strawberry,3899,0.0594940185546875,41,179,149,41,6109,0.0932159423828125
train,00003561,21,chicken duck,1820994,0.2279013780757401,1367,835,1645,1613,2653385,0.33207693054754583
train,00003561,25,corn,1889529,0.2364786830786236,241,0,2161,1229,2655869,0.3323878085752275
train,00003561,77,rape,1388504,0.17377430956042547,113,983,1516,1326,2010216,0.25158292483660133
train,00003562,21,chicken duck,11611,0.1771697998046875,0,10,136,130,17680,0.269775390625
train,00003562,77,rape,10647,0.1624603271484375,114,22,136,126,17136,0.261474609375
train,00003562,80,rice,18913,0.2885894775390625,8,101,216,136,29376,0.4482421875
train,00003563,10,bread,11650,0.059254964192708336,0,0,161,112,18032,0.09171549479166667
train,00003563,10,bread,6386,0.032480875651041664,294,116,91,99,9009,0.0458221435546875
train,00003563,21,chicken duck,3563,0.018122355143229168,185,99,76,62,4712,0.023966471354166668
train,00003563,21,chicken duck,4263,0.0216827392578125,149,168,108,90,9720,0.0494384765625
train,00003563,23,cilantro mint,250,0.0012715657552083333,144,152,23,15,345,0.0017547607421875
train,00003563,23,cilantro mint,881,0.004480997721354167,189,153,56,27,1512,0.0076904296875
train,00003563,23,cilantro mint,236,0.0012003580729166667,272,173,25,14,350,0.0017801920572916667
train,00003563,36,french beans,9540,0.04852294921875,243,208,146,89,12994,0.06609090169270833
train,00003563,36,french beans,417,0.0021209716796875,206,257,30,28,840,0.0042724609375
train,00003563,57,noodles,3553,0.018071492513020832,229,132,78,127,9906,0.050384521484375
train,00003563,57,noodles,677,0.0034434000651041665,153,137,43,38,1634,0.008310953776041666
train,00003563,57,noodles,3570,0.018157958984375,141,179,69,84,5796,0.02947998046875
train,00003563,96,tomato,540,0.00274658203125,238,168,28,27,756,0.00384521484375
train,00003564,10,bread,783382,0.15937947591145835,869,470,1691,1288,2178008,0.44311686197916667
train,00003564,10,bread,26120,0.0053141276041666664,779,896,299,322,96278,0.019587809244791667
train,00003564,25,corn,297620,0.06055094401041667,1175,147,809,587,474883,0.09661519368489584
train,00003564,37,french fries,592553,0.12055521647135417,95,74,1021,1062,1084302,0.220601806640625
train,00003564,73,pork,575202,0.117025146484375,813,840,959,826,792134,0.16116007486979167
train,00003565,11,broccoli,12084,0.06277011303191489,39,49,182,138,25116,0.1304645944148936
train,00003565,17,cauliflower,23203,0.12052755152925532,0,127,169,178,30082,0.15626038896276595
train,00003565,21,chicken duck,50031,0.2598850980718085,135,125,375,251,94125,0.48893056017287234
train,00003565,45,ice cream,811,0.004212724401595745,329,74,47,55,2585,0.013427734375
train,00003565,45,ice cream,5262,0.027333361037234043,183,111,199,64,12736,0.06615691489361702
train,00003565,74,potato,996,0.005173703457446809,272,66,112,57,6384,0.03316156914893617
train,00003565,74,potato,4986,0.025899684175531915,178,130,175,76,13300,0.06908660239361702
train,00003565,91,spring onion,7646,0.03971700465425532,183,70,194,81,15714,0.08162608045212766
train,00003565,91,spring onion,50,0.00025972406914893617,242,136,12,9,108,0.0005610039893617022
train,00003566,3,asparagus,7661,0.03816189290161893,153,63,205,113,23165,0.11539227895392279
train,00003566,3,asparagus,6400,0.03188044831880448,47,144,130,87,11310,0.056338729763387295
train,00003566,13,cake,8392,0.04180323785803238,329,170,112,101,11312,0.05634869240348692
train,00003566,13,cake,3904,0.019447073474470736,222,180,65,86,5590,0.02784557907845579
train,00003566,45,ice cream,27924,0.13909838107098382,112,114,369,168,61992,0.30880199252801993
train,00003567,10,bread,16437,0.2508087158203125,6,6,192,166,31872,0.486328125
train,00003567,11,broccoli,2691,0.0410614013671875,129,92,67,65,4355,0.0664520263671875
train,00003567,15,carrot,3416,0.0521240234375,139,8,107,80,8560,0.130615234375
train,00003567,41,grape,5486,0.083709716796875,4,95,102,114,11628,0.17742919921875
train,00003567,45,ice cream,1673,0.0255279541015625,162,66,58,52,3016,0.0460205078125
train,00003567,78,raspberry,2429,0.0370635986328125,217,64,39,89,3471,0.0529632568359375
train,00003567,93,strawberry,1902,0.029022216796875,71,0,87,32,2784,0.04248046875
train,00003567,93,strawberry,1699,0.0259246826171875,0,56,34,83,2822,0.043060302734375
train,00003567,96,tomato,8442,0.128814697265625,100,111,156,102,15912,0.2427978515625
train,00003568,23,cilantro mint,5306,0.026987711588541668,100,11,122,89,10858,0.055226643880208336
train,00003568,51,lemon,3630,0.018463134765625,235,24,117,78,9126,0.046417236328125
train,00003568,51,lemon,19315,0.09824117024739583,0,90,126,214,26964,0.13714599609375
train,00003568,73,pork,43924,0.22340901692708334,72,127,279,235,65565,0.3334808349609375
train,00003568,74,potato,35476,0.18044026692708334,312,83,200,240,48000,0.244140625
train,00003568,80,rice,18728,0.09525553385416667,95,45,233,158,36814,0.18724568684895834
train,00003569,3,asparagus,3883,0.023099345627602616,52,85,95,59,5605,0.03334324806662701
train,00003569,3,asparagus,3079,0.01831647828673409,281,93,73,73,5329,0.03170136823319453
train,00003569,3,asparagus,4983,0.02964306960142772,230,192,107,101,10807,0.06428911362284355
train,00003569,3,asparagus,1727,0.010273646638905414,339,192,66,52,3432,0.020416418798334324
train,00003569,3,asparagus,1895,0.011273051754907793,112,199,50,59,2950,0.01754907792980369
train,00003569,3,asparagus,4533,0.026966091612135635,0,334,82,76,6232,0.037073170731707315
train,00003569,3,asparagus,1427,0.008488994646044022,142,363,44,47,2068,0.012302201070791196
train,00003569,38,fried meat,7093,0.042195121951219515,122,39,97,124,12028,0.07155264723378942
train,00003569,38,fried meat,6685,0.03976799524092802,300,122,105,119,12495,0.07433075550267698
train,00003569,38,fried meat,9084,0.05403926234384295,150,196,119,105,12495,0.07433075550267698
train,00003569,38,fried meat,4938,0.029375371802498513,57,341,98,69,6762,0.040226055919095775
train,00003569,62,other ingredients,1145,0.006811421772754313,206,45,40,70,2800,0.01665675193337299
train,00003569,68,pepper,7795,0.04637120761451517,0,223,136,89,12104,0.07200475907198096
train,00003570,11,broccoli,9610,0.048878987630208336,158,125,161,141,22701,0.1154632568359375
train,00003570,11,broccoli,10807,0.054967244466145836,85,228,185,156,28860,0.14678955078125
train,00003570,17,cauliflower,34997,0.17800394694010416,139,149,301,235,70735,0.3597768147786458
train,00003570,17,cauliflower,3043,0.015477498372395834,407,191,66,71,4686,0.023834228515625
train,00003570,17,cauliflower,1555,0.007909138997395834,119,279,79,51,4029,0.0204925537109375
train,00003570,60,onion,7102,0.036122639973958336,405,85,107,181,19367,0.09850565592447917
train,00003570,73,pork,19836,0.10089111328125,190,0,242,135,32670,0.166168212890625
train,00003570,80,rice,41713,0.21216328938802084,0,0,226,250,56500,0.2873738606770833
train,00003570,96,tomato,11325,0.0576019287109375,376,35,136,158,21488,0.10929361979166667
train,00003570,96,tomato,1301,0.006617228190104167,272,107,73,35,2555,0.012995402018229166
train,00003570,96,tomato,1689,0.0085906982421875,391,214,66,90,5940,0.03021240234375
train,00003571,10,bread,34645,0.19843406341642228,0,44,203,297,60291,0.3453251008064516
train,00003571,23,cilantro mint,13134,0.07522681451612903,332,0,155,168,26040,0.14914772727272727
train,00003571,45,ice cream,5445,0.031186995967741934,290,117,96,84,8064,0.04618768328445748
train,00003571,82,sauce,32063,0.1836452987536657,216,53,264,214,56496,0.3235887096774194
train,00003572,3,asparagus,60105,0.2194253796728972,0,8,436,379,165244,0.6032564252336449
train,00003572,92,steak,94631,0.3454694801401869,135,87,469,304,142576,0.5205023364485981
train,00003573,12,cabbage,120321,0.02378080885701275,0,813,388,375,145500,0.028757304948391012
train,00003573,12,cabbage,290482,0.05741222993827161,1311,1419,563,804,452652,0.08946427216150576
train,00003573,12,cabbage,155301,0.03069442072707954,26,1434,501,416,208416,0.04119231936854888
train,00003573,12,cabbage,91335,0.018051879363995143,797,1770,387,329,127323,0.025164717099271403
train,00003573,15,carrot,769435,0.15207475555302571,0,1138,1602,1097,1757394,0.34733962317850636
train,00003573,15,carrot,13830,0.0027334263054037645,1688,1857,154,191,29414,0.005813521427848614
train,00003573,21,chicken duck,831663,0.1643737904143898,365,596,1211,954,1155294,0.22833774476320584
train,00003573,25,corn,344894,0.0681664737654321,0,356,1255,613,769315,0.15205103818811982
train,00003573,74,potato,480950,0.09505722209572962,1105,422,847,1207,1022329,0.20205791622394254
train,00003574,10,bread,111793,0.49066450140449436,16,142,496,303,150288,0.659620786516854
train,00003574,51,lemon,46830,0.20553897471910113,163,0,349,189,65961,0.2895057935393258
train,00003574,82,sauce,14499,0.06363676264044944,0,11,114,154,17556,0.07705407303370787
train,00003575,15,carrot,3239,0.018497578581871343,231,12,81,84,6804,0.03885690789473684
train,00003575,15,carrot,5224,0.029833698830409358,15,134,94,94,8836,0.05046144005847953
train,00003575,15,carrot,5415,0.030924479166666668,402,137,110,92,10120,0.05779422514619883
train,00003575,15,carrot,1583,0.009040341739766082,281,301,49,41,2009,0.011473181652046784
train,00003575,15,carrot,1475,0.008423565423976608,199,310,70,32,2240,0.012792397660818713
train,00003575,45,ice cream,25038,0.14298930921052633,254,25,189,171,32319,0.1845703125
train,00003575,45,ice cream,31574,0.1803156980994152,63,148,205,194,39770,0.2271221673976608
train,00003575,96,tomato,11610,0.06630345394736842,105,55,167,109,18203,0.10395536366959064
train,00003575,96,tomato,24784,0.14153874269005848,265,176,226,166,37516,0.214249817251462
train,00003576,12,cabbage,24680,0.12552897135416666,0,22,307,248,76136,0.3872477213541667
train,00003576,15,carrot,9153,0.0465545654296875,286,12,135,102,13770,0.070037841796875
train,00003576,15,carrot,943,0.004796346028645833,212,61,67,21,1407,0.0071563720703125
train,00003576,15,carrot,17089,0.08691914876302083,1,219,215,153,32895,0.1673126220703125
train,00003576,27,cucumber,30652,0.15590413411458334,147,199,351,156,54756,0.27850341796875
train,00003576,60,onion,11314,0.057545979817708336,401,44,111,177,19647,0.0999298095703125
train,00003576,92,steak,40602,0.206512451171875,95,73,345,171,58995,0.3000640869140625
train,00003577,10,bread,36938,0.563629150390625,7,25,249,230,57270,0.873870849609375
train,00003577,23,cilantro mint,5109,0.0779571533203125,97,0,151,67,10117,0.1543731689453125
train,00003577,23,cilantro mint,478,0.007293701171875,232,7,24,36,864,0.01318359375
train,00003577,96,tomato,3647,0.0556488037109375,14,9,89,79,7031,0.1072845458984375
train,00003578,37,french fries,29662,0.03954933333333333,60,437,209,203,42427,0.05656933333333333
train,00003578,80,rice,118719,0.158292,30,100,473,349,165077,0.22010266666666667
train,00003578,82,sauce,17455,0.023273333333333333,204,12,397,103,40891,0.05452133333333333
train,00003578,82,sauce,3876,0.005168,0,80,115,52,5980,0.007973333333333334
train,00003578,92,steak,292785,0.39038,234,186,766,564,432024,0.576032
train,00003578,96,tomato,18087,0.024116,459,115,191,153,29223,0.038964
train,00003579,13,cake,16708,0.25494384765625,35,6,189,122,23058,0.351837158203125
train,00003579,30,egg,10870,0.165863037109375,134,95,122,115,14030,0.214080810546875
train,00003579,73,pork,14345,0.2188873291015625,0,78,157,148,23236,0.35455322265625
train,00003580,10,bread,3120719,0.39056480179898756,445,0,2003,2923,5854769,0.7327371333541587
train,00003580,23,cilantro mint,119949,0.015011879445405614,11,0,457,343,156751,0.01961773015987441
train,00003580,38,fried meat,3021773,0.37818149369633475,0,211,1558,2856,4449648,0.5568831699346405
train,00003580,93,strawberry,456950,0.05718829096180956,1042,0,1406,631,887186,0.11103326645200563
train,00003580,93,strawberry,577542,0.07228064326220685,1219,2630,1229,634,779186,0.09751683046584647
train,00003581,10,bread,47440,0.24129231770833334,260,0,252,291,73332,0.37298583984375
train,00003581,82,sauce,55094,0.2802225748697917,0,0,370,284,105080,0.5344645182291666
train,00003581,93,strawberry,32457,0.1650848388671875,0,81,184,303,55752,0.2835693359375
train,00003582,41,grape,9622,0.07447368421052632,5,0,142,115,16330,0.12639318885448916
train,00003582,45,ice cream,19498,0.15091331269349845,192,37,173,171,29583,0.22897058823529412
train,00003582,49,kiwi,581,0.004496904024767802,130,0,42,19,798,0.006176470588235294
train,00003582,70,pineapple,7580,0.0586687306501548,0,0,79,157,12403,0.0959984520123839
train,00003582,70,pineapple,3471,0.02686532507739938,159,252,125,71,8875,0.06869195046439629
train,00003582,93,strawberry,3798,0.029396284829721363,248,90,77,67,5159,0.03993034055727554
train,00003582,93,strawberry,2725,0.021091331269349846,110,271,71,52,3692,0.028575851393188856
train,00003583,39,garlic,16838,0.08021150914634147,386,117,126,174,21924,0.10443978658536586
train,00003583,40,ginger,15002,0.07146532012195123,311,0,201,153,30753,0.14649866615853657
train,00003583,60,onion,11789,0.05615948932926829,0,92,95,157,14915,0.07105087652439024
train,00003583,82,sauce,35164,0.16751143292682927,105,40,291,156,45396,0.21625381097560975
train,00003584,10,bread,98415,0.5005645751953125,0,0,501,287,143787,0.7313385009765625
train,00003584,93,strawberry,44769,0.2277069091796875,0,178,337,206,69422,0.3530985514322917
train,00003585,6,banana,45730,0.19426508071367884,320,0,230,354,81420,0.34587935429056926
train,00003585,10,bread,123772,0.5257943925233645,0,0,436,428,186608,0.7927272727272727
train,00003586,10,bread,7137,0.032876068691037735,55,74,155,105,16275,0.07496959758254718
train,00003586,10,bread,12202,0.05620762087264151,0,138,77,218,16786,0.07732348172169812
train,00003586,15,carrot,11412,0.05256854363207547,108,69,222,125,27750,0.12782834610849056
train,00003586,15,carrot,10537,0.048537920106132074,318,69,194,133,25802,0.11885502653301887
train,00003586,50,lamb,92881,0.4278495356721698,65,181,447,243,108621,0.5003546948702831
train,00003586,86,shiitake,3233,0.014892578125,93,63,87,57,4959,0.022843270931603772
train,00003586,86,shiitake,657,0.0030264224646226415,176,84,37,43,1591,0.007328825176886792
train,00003586,86,shiitake,4305,0.01983066774764151,35,117,82,104,8528,0.03928360849056604
train,00003586,86,shiitake,874,0.004026017099056604,32,284,43,52,2236,0.010299970518867925
train,00003586,88,snow peas,21045,0.09694225383254718,170,38,342,236,80712,0.37179392688679247
train,00003586,88,snow peas,252,0.001160819575471698,385,76,28,14,392,0.0018057193396226415
train,00003586,88,snow peas,2585,0.01190761350235849,400,114,80,68,5440,0.025058962264150945
train,00003587,23,cilantro mint,12789,0.0650482177734375,38,35,222,166,36852,0.18743896484375
train,00003587,23,cilantro mint,4203,0.0213775634765625,317,210,102,96,9792,0.0498046875
train,00003587,35,fish,76392,0.3885498046875,0,70,512,281,143872,0.7317708333333334
train,00003587,51,lemon,8014,0.040761311848958336,103,15,247,83,20501,0.10427347819010417
train,00003587,51,lemon,214,0.0010884602864583333,107,101,21,21,441,0.0022430419921875
train,00003587,51,lemon,10166,0.051706949869791664,223,275,159,91,14469,0.0735931396484375
train,00003587,73,pork,13429,0.06830342610677083,251,19,208,131,27248,0.13859049479166666
train,00003588,46,juice,12767,0.07312477089442815,391,0,116,147,17052,0.09766770527859238
train,00003588,51,lemon,6406,0.0366912573313783,74,0,96,92,8832,0.050586510263929615
train,00003588,51,lemon,13745,0.0787264021260997,223,37,150,116,17400,0.09966092375366568
train,00003588,51,lemon,7485,0.04287138013196481,1,86,112,101,11312,0.06479105571847507
train,00003588,94,tea,29990,0.17177190249266863,172,26,210,256,53760,0.30791788856304986
train,00003589,37,french fries,34671,0.1763458251953125,8,66,463,219,101397,0.5157318115234375
train,00003589,68,pepper,3027,0.0153961181640625,163,0,112,68,7616,0.038736979166666664
train,00003589,82,sauce,52065,0.2648162841796875,76,174,367,178,65326,0.3322652180989583
train,00003589,91,spring onion,1117,0.005681355794270833,228,214,96,57,5472,0.02783203125
train,00003589,96,tomato,10448,0.053141276041666664,185,0,173,112,19376,0.09855143229166667
train,00003590,10,bread,43225,0.21985371907552084,260,0,252,224,56448,0.287109375
train,00003590,19,cheese butter,12118,0.061635335286458336,417,174,95,189,17955,0.0913238525390625
train,00003590,23,cilantro mint,26900,0.13682047526041666,7,41,337,162,54594,0.277679443359375
train,00003590,45,ice cream,25826,0.13135782877604166,0,135,180,212,38160,0.194091796875
train,00003590,96,tomato,36300,0.18463134765625,158,177,245,207,50715,0.2579498291015625
train,00003591,21,chicken duck,144787,0.47131184895833333,31,30,549,446,244854,0.79705078125
train,00003591,52,lettuce,33935,0.11046549479166666,0,0,302,191,57682,0.18776692708333334
train,00003591,96,tomato,4423,0.014397786458333334,291,26,79,78,6162,0.02005859375
train,00003592,19,cheese butter,5262,0.026904041230366493,190,19,159,46,7314,0.0373956969895288
train,00003592,23,cilantro mint,11880,0.060741164921465966,314,173,135,142,19170,0.09801415248691099
train,00003592,91,spring onion,10931,0.05588902977748691,203,203,141,132,18612,0.09516115837696335
train,00003592,91,spring onion,278,0.001421384162303665,173,294,25,21,525,0.002684268651832461
train,00003592,99,white button mushroom,18742,0.09582583442408377,74,168,138,214,29532,0.15099394633507854
train,00003593,23,cilantro mint,15621,0.2383575439453125,0,107,246,149,36654,0.559295654296875
train,00003593,27,cucumber,5290,0.080718994140625,33,21,125,62,7750,0.118255615234375
train,00003593,39,garlic,2053,0.0313262939453125,1,113,56,49,2744,0.0418701171875
train,00003593,60,onion,3821,0.0583038330078125,192,99,64,72,4608,0.0703125
train,00003593,68,pepper,5260,0.08026123046875,152,29,81,87,7047,0.1075286865234375
train,00003593,76,pumpkin,2940,0.04486083984375,113,0,132,78,10296,0.1571044921875
train,00003593,96,tomato,5487,0.0837249755859375,31,64,111,82,9102,0.138885498046875
train,00003593,96,tomato,7174,0.109466552734375,115,180,141,76,10716,0.16351318359375
train,00003594,15,carrot,11812,0.06785386029411765,316,27,196,86,16856,0.09682904411764706
train,00003594,73,pork,27300,0.15682444852941177,333,76,179,248,44392,0.2550091911764706
train,00003594,74,potato,3064,0.01760110294117647,437,136,75,63,4725,0.02714269301470588
train,00003594,77,rape,19600,0.11259191176470588,63,0,260,165,42900,0.24643841911764705
train,00003594,80,rice,46143,0.2650677849264706,127,75,284,254,72136,0.4143841911764706
train,00003595,3,asparagus,48404,0.1898374748995984,0,223,498,289,143922,0.564453125
train,00003595,3,asparagus,4192,0.016440763052208835,389,432,109,80,8720,0.03419929718875502
train,00003595,19,cheese butter,19504,0.07649347389558232,0,147,296,236,69856,0.27397088353413657
train,00003595,60,onion,38071,0.1493120921184739,0,22,280,240,67200,0.2635542168674699
train,00003595,60,onion,5385,0.021119634789156627,184,218,78,99,7722,0.03028520331325301
train,00003595,73,pork,5414,0.021233370983935743,135,6,98,82,8036,0.031516691767068276
train,00003595,73,pork,3317,0.013009067520080322,59,51,69,67,4623,0.018131118222891568
train,00003595,73,pork,4914,0.019272402108433735,0,249,85,95,8075,0.031669647339357426
train,00003595,73,pork,859,0.0033689445281124496,107,323,71,29,2059,0.008075269829317269
train,00003595,74,potato,50535,0.19819512424698796,235,7,263,286,75218,0.29500031375502006
train,00003596,51,lemon,80330,0.026280903699283386,406,686,331,311,102941,0.03367835811910782
train,00003596,51,lemon,154797,0.05064365803483095,758,1114,519,431,223689,0.07318248559179635
train,00003596,89,soup,510208,0.16692054418777513,109,406,947,837,792639,0.25932116553337836
train,00003596,91,spring onion,5307,0.0017362474285086136,1277,85,86,335,28810,0.009425530132906191
train,00003596,91,spring onion,21264,0.006956767537178662,1191,237,351,920,322920,0.10564707360354277
train,00003596,91,spring onion,23348,0.0076385726325266835,1136,277,309,851,262959,0.08603012767160288
train,00003596,91,spring onion,19115,0.0062536969278202655,1077,562,177,555,98235,0.03213873490475667
train,00003596,91,spring onion,3510,0.0011483377565602475,1013,1000,35,142,4970,0.0016259939174086695
train,00003597,4,avocado,8915,0.07082704377532374,176,151,129,139,17931,0.14245650274092317
train,00003597,7,bean sprouts,9922,0.07882736156351791,160,104,216,127,27432,0.21793914356081673
train,00003597,10,bread,31207,0.2479304043854771,45,6,302,155,46810,0.3718916342257885
train,00003597,19,cheese butter,7079,0.05624056566298562,147,204,102,103,10506,0.08346706919837928
train,00003597,23,cilantro mint,12860,0.1021689044252006,43,133,177,148,26196,0.20811948836100738
train,00003598,36,french beans,13501,0.15001111111111112,132,40,168,170,28560,0.31733333333333336
train,00003598,68,pepper,13295,0.14772222222222223,26,106,239,135,32265,0.3585
train,00003598,74,potato,11907,0.1323,0,30,157,153,24021,0.2669
train,00003598,92,steak,8199,0.0911,71,147,168,87,14616,0.1624
train,00003599,15,carrot,47034,0.239227294921875,108,68,404,234,94536,0.4808349609375
train,00003599,41,grape,3831,0.0194854736328125,10,201,99,91,9009,0.0458221435546875
train,00003599,41,grape,1350,0.006866455078125,82,316,36,49,1764,0.00897216796875
train,00003599,41,grape,561,0.0028533935546875,57,363,36,21,756,0.00384521484375
train,00003599,57,noodles,9204,0.04681396484375,244,330,256,54,13824,0.0703125
train,00003599,67,pear,10614,0.053985595703125,0,224,89,160,14240,0.07242838541666667
train,00003599,96,tomato,11146,0.056691487630208336,86,47,140,138,19320,0.0982666015625
train,00003600,64,pasta,32623,0.22123887803819445,133,25,302,231,69762,0.4731038411458333
train,00003600,69,pie,6404,0.04342990451388889,140,104,118,77,9086,0.06161838107638889
train,00003600,92,steak,20051,0.1359795464409722,85,88,215,179,38485,0.2609931098090278
train,00003601,15,carrot,2220,0.01129150390625,13,65,91,44,4004,0.020365397135416668
train,00003601,15,carrot,2842,0.014455159505208334,357,125,77,68,5236,0.026631673177083332
train,00003601,15,carrot,1417,0.007207234700520833,63,153,45,76,3420,0.01739501953125
train,00003601,15,carrot,3010,0.015309651692708334,142,227,94,54,5076,0.02581787109375
train,00003601,74,potato,3136,0.015950520833333332,40,0,130,83,10790,0.054880777994791664
train,00003601,74,potato,1195,0.006078084309895833,194,0,71,24,1704,0.0086669921875
train,00003601,74,potato,8361,0.0425262451171875,0,92,112,113,12656,0.06437174479166667
train,00003601,74,potato,25567,0.13004048665364584,94,154,326,159,51834,0.263641357421875
train,00003601,92,steak,43091,0.21917215983072916,96,12,302,199,60098,0.3056742350260417
train,00003602,8,biscuit,730908,0.1816920819014891,121,1162,1397,1056,1475232,0.36671916762122947
train,00003602,9,blueberry,28223,0.0070157880711467484,0,654,212,257,54484,0.013543854206440118
train,00003602,9,blueberry,11156,0.002773203830978745,420,708,164,105,17220,0.004280617602138221
train,00003602,9,blueberry,119266,0.029647627115947563,57,960,625,510,318750,0.07923617077128675
train,00003602,9,blueberry,52957,0.013164266338933436,181,1553,237,289,68493,0.017026268375334098
train,00003602,22,chocolate,957834,0.23810226947308133,152,203,1400,1452,2032800,0.5053216876670485
train,00003602,45,ice cream,82507,0.0205099254645539,1269,581,283,494,139802,0.03475254947817233
train,00003602,45,ice cream,17697,0.00439919220122184,344,1434,295,236,69620,0.017306422616774852
train,00003602,45,ice cream,28881,0.0071793563860252,195,1701,463,280,129640,0.03222643820796742
train,00003602,93,strawberry,264496,0.06574949089983455,0,531,595,757,450415,0.11196599171121294
train,00003602,93,strawberry,210195,0.05225112757731959,414,1437,504,530,267120,0.06640177548682703
train,00003603,13,cake,96285,0.5297370158450704,7,0,505,344,173720,0.9557658450704225
train,00003603,93,strawberry,9656,0.053125,58,0,195,86,16770,0.09226452464788733
train,00003603,93,strawberry,7523,0.04138974471830986,265,0,201,73,14673,0.08072733274647888
train,00003603,93,strawberry,4487,0.024686399647887325,0,114,114,114,12996,0.07150088028169015
train,00003603,93,strawberry,22270,0.12252420774647887,177,133,335,222,74370,0.40916593309859156
train,00003603,93,strawberry,7570,0.041648327464788734,30,204,143,151,21593,0.11879951584507042
train,00003603,93,strawberry,8323,0.04579115316901408,120,210,207,61,12627,0.06947073063380281
train,00003604,23,cilantro mint,4371,0.0222320556640625,187,0,120,71,8520,0.0433349609375
train,00003604,69,pie,48574,0.24706013997395834,74,21,417,243,101331,0.5153961181640625
train,00003604,78,raspberry,17063,0.08678690592447917,144,154,158,173,27334,0.13902791341145834
train,00003605,1,apple,6118,0.026612959354120266,193,0,148,61,9028,0.03927129732739421
train,00003605,1,apple,25107,0.10921405206013363,21,146,224,236,52864,0.2299554565701559
train,00003605,1,apple,16861,0.07334441119153674,246,266,208,131,27248,0.11852728285077951
train,00003605,9,blueberry,1588,0.006907711581291759,387,236,68,63,4284,0.018635161469933183
train,00003605,9,blueberry,1568,0.006820712694877506,26,250,69,53,3657,0.015907746380846324
train,00003605,9,blueberry,2284,0.009935272828507796,71,298,76,52,3952,0.01719097995545657
train,00003605,9,blueberry,3011,0.013097682349665924,218,302,60,87,5220,0.022706709354120266
train,00003605,9,blueberry,1670,0.007264407015590201,137,347,52,42,2184,0.009500278396436525
train,00003605,9,blueberry,1600,0.006959910913140312,295,347,46,45,2070,0.009004384743875278
train,00003605,45,ice cream,23491,0.10218454203786191,186,51,190,170,32300,0.14050320155902005
train,00003605,93,strawberry,5176,0.022515311804008908,163,174,89,105,9345,0.04065022967706013
train,00003605,93,strawberry,6636,0.028866230512249444,258,198,133,88,11704,0.05091174832962138
train,00003606,10,bread,74749,0.36590010181704263,58,24,404,336,135744,0.6644736842105263
train,00003606,92,steak,31064,0.15205983709273183,77,171,335,178,59630,0.2918918389724311
train,00003607,21,chicken duck,32442,0.165008544921875,81,155,235,201,47235,0.2402496337890625
train,00003607,25,corn,16445,0.08364359537760417,267,28,228,170,38760,0.1971435546875
train,00003607,45,ice cream,10753,0.054692586263020836,0,120,185,113,20905,0.10632832845052083
train,00003607,80,rice,11503,0.058507283528645836,183,71,167,115,19205,0.09768168131510417
train,00003607,96,tomato,19607,0.09972635904947917,302,156,183,207,37881,0.1926727294921875
train,00003607,96,tomato,5226,0.026580810546875,272,161,102,85,8670,0.044097900390625
train,00003608,15,carrot,15072,0.07548076923076923,84,0,246,119,29274,0.1466045673076923
train,00003608,60,onion,6329,0.03169571314102564,72,0,120,78,9360,0.046875
train,00003608,60,onion,2934,0.014693509615384615,284,9,92,54,4968,0.02487980769230769
train,00003608,92,steak,92755,0.4645182291666667,16,59,432,323,139536,0.6987980769230769
train,00003609,25,corn,21459,0.1091461181640625,35,0,369,73,26937,0.1370086669921875
train,00003609,36,french beans,26605,0.13532002766927084,0,53,282,166,46812,0.23809814453125
train,00003609,74,potato,48094,0.24461873372395834,287,0,225,300,67500,0.34332275390625
train,00003609,87,shrimp,37682,0.19166056315104166,32,160,392,213,83496,0.4246826171875
train,00003609,96,tomato,1851,0.0094146728515625,220,154,42,58,2436,0.01239013671875
train,00003609,96,tomato,10068,0.05120849609375,95,254,130,128,16640,0.08463541666666667
train,00003610,15,carrot,306246,0.060776987120865725,1028,1143,802,657,526914,0.10457033036122543
train,00003610,17,cauliflower,11296,0.0022417822486409593,1050,1868,156,99,15444,0.0030649862825788752
train,00003610,17,cauliflower,8807,0.0017478201366661586,763,1881,206,72,14832,0.0029435299497027894
train,00003610,21,chicken duck,413641,0.082090390501956,364,552,1196,633,757068,0.15024624676116446
train,00003610,36,french beans,266072,0.05280413300817965,342,1503,1007,656,660592,0.13109980693999898
train,00003610,51,lemon,109764,0.021783550525834475,1131,556,391,502,196282,0.03895374498298024
train,00003610,74,potato,424811,0.08430716703500482,85,1096,1184,612,724608,0.14380429812528578
train,00003611,62,other ingredients,51745,0.17848027041942605,177,85,265,278,73670,0.2541045805739514
train,00003612,25,corn,176227,0.03585347493489583,249,633,730,384,280320,0.05703125
train,00003612,26,crab,729518,0.14842081705729165,649,622,1258,1333,1676914,0.3411690266927083
train,00003612,74,potato,215990,0.04394327799479167,547,373,839,407,341473,0.06947285970052083
train,00003612,74,potato,7185,0.0014617919921875,980,723,176,101,17776,0.003616536458333333
train,00003612,74,potato,288279,0.0586505126953125,185,979,742,697,517174,0.10521931966145834
train,00003613,13,cake,40546,0.618682861328125,59,0,197,256,50432,0.76953125
