class_id_a,class_a,class_id_b,class_b,color_similarity,color_distance
68,pepper,70,pineapple,-0.5148904476792475,1.5148904476792475
17,cauliflower,83,sausage,-0.515181314441014,1.515181314441014
24,coffee,40,ginger,-0.5156820164147664,1.5156820164147664
11,broccoli,62,other ingredients,-0.5162278848146971,1.516227884814697
75,pudding,93,strawberry,-0.5167031895369996,1.5167031895369996
48,king oyster mushroom,51,lemon,-0.5168024522169434,1.5168024522169434
6,banana,50,lamb,-0.5172004775331756,1.5172004775331756
25,corn,27,cucumber,-0.5172120535622564,1.5172120535622564
21,chicken duck,101,wine,-0.5174598774975538,1.5174598774975538
10,bread,83,sausage,-0.5178947949112744,1.5178947949112744
42,green beans,57,noodles,-0.5183850498385891,1.5183850498385891
20,cherry,37,french fries,-0.5183949794704112,1.5183949794704112
48,king oyster mushroom,75,pudding,-0.5184095580073702,1.5184095580073702
53,mango,59,olives,-0.5185183456620432,1.5185183456620432
0,almond,15,carrot,-0.519659817548431,1.519659817548431
9,blueberry,51,lemon,-0.5206753284338292,1.5206753284338292
1,apple,92,steak,-0.5207428423149771,1.5207428423149771
28,date,63,oyster mushroom,-0.5218099397170408,1.5218099397170408
20,cherry,54,melon,-0.5218844937681242,1.5218844937681242
36,french beans,57,noodles,-0.5224014343612828,1.5224014343612828
16,cashew,78,raspberry,-0.5225835037613511,1.522583503761351
11,broccoli,89,soup,-0.5227274995080475,1.5227274995080475
53,mango,79,red beans,-0.5234772876416776,1.5234772876416776
74,potato,92,steak,-0.5235920869647974,1.5235920869647974
3,asparagus,16,cashew,-0.5243783276978125,1.5243783276978125
6,banana,9,blueberry,-0.5245431157784513,1.5245431157784513
46,juice,79,red beans,-0.5246302667846314,1.5246302667846314
36,french beans,102,wonton dumplings,-0.5248507161171458,1.5248507161171458
27,cucumber,83,sausage,-0.5254394505229996,1.5254394505229996
34,fig,56,milkshake,-0.5260671365550509,1.5260671365550509
23,cilantro mint,26,crab,-0.5265206408259062,1.5265206408259062
34,fig,69,pie,-0.5265324466662089,1.526532446666209
3,asparagus,57,noodles,-0.5267290647321516,1.5267290647321516
63,oyster mushroom,81,salad,-0.5267534799032183,1.5267534799032183
21,chicken duck,45,ice cream,-0.5267922641003124,1.5267922641003124
58,okra,87,shrimp,-0.5268344436013659,1.5268344436013659
12,cabbage,73,pork,-0.5269389612617505,1.5269389612617505
27,cucumber,54,melon,-0.5269568729330651,1.5269568729330651
0,almond,52,lettuce,-0.5274123229905114,1.5274123229905114
1,apple,75,pudding,-0.5285217784056253,1.5285217784056253
42,green beans,64,pasta,-0.5285291581313056,1.5285291581313056
37,french fries,81,salad,-0.5290902833517348,1.5290902833517348
29,dried cranberries,51,lemon,-0.529543199182057,1.529543199182057
21,chicken duck,30,egg,-0.5298716891696673,1.5298716891696673
37,french fries,77,rape,-0.5302245913018757,1.5302245913018757
55,milk,76,pumpkin,-0.5302560725041574,1.5302560725041574
57,noodles,73,pork,-0.5302794495073926,1.5302794495073926
75,pudding,97,walnut,-0.5306118555160615,1.5306118555160615
62,other ingredients,63,oyster mushroom,-0.5307773305258916,1.5307773305258916
20,cherry,51,lemon,-0.531359715641567,1.531359715641567
98,watermelon,99,white button mushroom,-0.5320780879610516,1.5320780879610516
8,biscuit,43,hamburg,-0.5328706847028291,1.532870684702829
7,bean sprouts,63,oyster mushroom,-0.5334400410158642,1.5334400410158642
15,carrot,78,raspberry,-0.5342830283445941,1.534283028344594
0,almond,3,asparagus,-0.5357031314568923,1.5357031314568923
35,fish,85,shellfish,-0.5359573713827808,1.5359573713827808
0,almond,89,soup,-0.5373413045182334,1.5373413045182334
7,bean sprouts,65,peach,-0.5373698328643659,1.537369832864366
35,fish,83,sausage,-0.537635041823787,1.537635041823787
64,pasta,83,sausage,-0.5413329245774317,1.5413329245774317
73,pork,102,wonton dumplings,-0.5426431866145458,1.5426431866145458
18,celery stick,50,lamb,-0.5426455613648504,1.5426455613648504
2,apricot,12,cabbage,-0.5434536299095698,1.5434536299095698
59,olives,67,pear,-0.5436277564378078,1.5436277564378078
74,potato,91,spring onion,-0.5437676737245749,1.543767673724575
36,french beans,70,pineapple,-0.5439098572150645,1.5439098572150645
8,biscuit,38,fried meat,-0.5442931547620811,1.544293154762081
54,melon,68,pepper,-0.5447493757298922,1.5447493757298922
14,candy,94,tea,-0.5447736651647652,1.5447736651647652
38,fried meat,87,shrimp,-0.5449123725951033,1.5449123725951033
59,olives,61,orange,-0.544925117408352,1.544925117408352
59,olives,71,pizza,-0.5453072094323974,1.5453072094323974
3,asparagus,87,shrimp,-0.5454036104817432,1.5454036104817432
78,raspberry,95,tofu,-0.5454514219870243,1.5454514219870243
35,fish,42,green beans,-0.5456116118710974,1.5456116118710974
1,apple,52,lettuce,-0.5460706842431025,1.5460706842431025
8,biscuit,88,snow peas,-0.546546482924227,1.546546482924227
40,ginger,90,soy,-0.5465597746474373,1.5465597746474373
26,crab,31,egg tart,-0.5466371728142865,1.5466371728142865
29,dried cranberries,44,hanamaki baozi,-0.5469782285145404,1.5469782285145404
57,noodles,85,shellfish,-0.5474594624074387,1.5474594624074387
64,pasta,73,pork,-0.5477304354620864,1.5477304354620864
19,cheese butter,29,dried cranberries,-0.5483454863803103,1.5483454863803103
87,shrimp,93,strawberry,-0.548379511781004,1.548379511781004
40,ginger,58,okra,-0.5483979396313972,1.5483979396313972
43,hamburg,100,white radish,-0.5490531596951067,1.5490531596951067
23,cilantro mint,60,onion,-0.5491470162225922,1.5491470162225922
60,onion,96,tomato,-0.5492823943148712,1.5492823943148712
80,rice,97,walnut,-0.5495228539010977,1.5495228539010977
52,lettuce,62,other ingredients,-0.5496857696363389,1.5496857696363389
60,onion,73,pork,-0.5500680775081932,1.5500680775081932
27,cucumber,53,mango,-0.5502455916720423,1.5502455916720423
35,fish,92,steak,-0.5506153773627012,1.5506153773627012
53,mango,58,okra,-0.551710408245143,1.551710408245143
14,candy,95,tofu,-0.5517433936360474,1.5517433936360474
41,grape,44,hanamaki baozi,-0.5517814284401372,1.5517814284401372
50,lamb,82,sauce,-0.5523623854984385,1.5523623854984385
29,dried cranberries,30,egg,-0.5536257048614837,1.5536257048614837
7,bean sprouts,73,pork,-0.5536458807436637,1.5536458807436637
20,cherry,74,potato,-0.5538653741177755,1.5538653741177755
17,cauliflower,78,raspberry,-0.5541496984233154,1.5541496984233154
73,pork,80,rice,-0.5544354221942331,1.5544354221942331
25,corn,100,white radish,-0.5545410025519941,1.5545410025519941
48,king oyster mushroom,74,potato,-0.5553351576607355,1.5553351576607355
92,steak,100,white radish,-0.5553360573501418,1.5553360573501418
25,corn,59,olives,-0.555358491989514,1.555358491989514
24,coffee,51,lemon,-0.5559886809754018,1.5559886809754018
16,cashew,23,cilantro mint,-0.5562180393581286,1.5562180393581286
66,peanut,88,snow peas,-0.5564015793992898,1.5564015793992898
16,cashew,63,oyster mushroom,-0.556859582621283,1.556859582621283
36,french beans,69,pie,-0.5568604480609085,1.5568604480609085
69,pie,83,sausage,-0.5571445370418466,1.5571445370418466
23,cilantro mint,54,melon,-0.5573160442500211,1.5573160442500211
0,almond,46,juice,-0.5576156854472245,1.5576156854472245
17,cauliflower,59,olives,-0.5576537924063696,1.5576537924063696
71,pizza,73,pork,-0.5578955571609678,1.5578955571609678
13,cake,63,oyster mushroom,-0.558181241982163,1.558181241982163
22,chocolate,40,ginger,-0.5583287352069157,1.5583287352069157
12,cabbage,37,french fries,-0.5583639118812544,1.5583639118812544
45,ice cream,91,spring onion,-0.5588619882439341,1.558861988243934
62,other ingredients,78,raspberry,-0.5588799996254294,1.5588799996254294
75,pudding,91,spring onion,-0.5590612740636227,1.5590612740636227
12,cabbage,38,fried meat,-0.5590821364986729,1.5590821364986729
34,fig,64,pasta,-0.5592215485324168,1.5592215485324168
30,egg,78,raspberry,-0.5594377379631057,1.5594377379631057
70,pineapple,93,strawberry,-0.5595513907205363,1.5595513907205363
4,avocado,41,grape,-0.5596268091810472,1.5596268091810472
41,grape,67,pear,-0.5597291294007878,1.5597291294007878
28,date,46,juice,-0.5603392102400673,1.5603392102400673
67,pear,92,steak,-0.5610960265562404,1.5610960265562404
13,cake,52,lettuce,-0.561729672421716,1.561729672421716
12,cabbage,65,peach,-0.5622142790119895,1.5622142790119895
24,coffee,39,garlic,-0.5624215987723669,1.5624215987723669
60,onion,68,pepper,-0.562664846752349,1.562664846752349
30,egg,32,eggplant,-0.5630069012101557,1.5630069012101557
34,fig,102,wonton dumplings,-0.563549016811862,1.563549016811862
54,melon,93,strawberry,-0.5636186650738626,1.5636186650738626
16,cashew,38,fried meat,-0.5649204964186447,1.5649204964186447
30,egg,65,peach,-0.5658116577368535,1.5658116577368535
15,carrot,27,cucumber,-0.5660016675172956,1.5660016675172956
66,peanut,96,tomato,-0.5660279369311627,1.5660279369311627
74,potato,85,shellfish,-0.5663447362597709,1.5663447362597709
59,olives,80,rice,-0.5665057425730282,1.5665057425730282
3,asparagus,69,pie,-0.5667428972889621,1.566742897288962
67,pear,88,snow peas,-0.5670074194772394,1.5670074194772394
4,avocado,83,sausage,-0.567096016791919,1.567096016791919
12,cabbage,76,pumpkin,-0.5674169128410178,1.5674169128410178
24,coffee,35,fish,-0.56820596796753,1.56820596796753
30,egg,41,grape,-0.5685703153233721,1.568570315323372
23,cilantro mint,51,lemon,-0.5688981217173863,1.5688981217173863
36,french beans,51,lemon,-0.5691212843587146,1.5691212843587146
24,coffee,30,egg,-0.5698975095657932,1.5698975095657932
36,french beans,56,milkshake,-0.5700379610594251,1.570037961059425
13,cake,98,watermelon,-0.5701757779597596,1.5701757779597596
39,garlic,59,olives,-0.5707424099483722,1.5707424099483722
42,green beans,87,shrimp,-0.5712348292178913,1.5712348292178913
35,fish,93,strawberry,-0.5715865502266992,1.5715865502266992
15,carrot,49,kiwi,-0.5717092713443499,1.57170927134435
3,asparagus,64,pasta,-0.572325892628228,1.572325892628228
45,ice cream,73,pork,-0.5723481378794304,1.5723481378794304
11,broccoli,60,onion,-0.5732863833979267,1.5732863833979267
30,egg,58,okra,-0.573408042186216,1.573408042186216
17,cauliflower,97,walnut,-0.5738812886362268,1.5738812886362268
23,cilantro mint,70,pineapple,-0.573907554934542,1.573907554934542
24,coffee,44,hanamaki baozi,-0.5739748766500112,1.5739748766500112
81,salad,95,tofu,-0.5742570426014018,1.5742570426014018
50,lamb,56,milkshake,-0.5744315973734393,1.5744315973734393
38,fried meat,56,milkshake,-0.5748200933925482,1.5748200933925482
41,grape,54,melon,-0.5755891731172853,1.5755891731172853
13,cake,96,tomato,-0.5756016623766831,1.575601662376683
16,cashew,77,rape,-0.575764573426262,1.575764573426262
30,egg,93,strawberry,-0.5760148663264921,1.5760148663264921
40,ginger,88,snow peas,-0.5761150227962721,1.5761150227962721
27,cucumber,43,hamburg,-0.576435407921501,1.576435407921501
44,hanamaki baozi,101,wine,-0.5767659850783093,1.5767659850783093
6,banana,20,cherry,-0.5771394250952664,1.5771394250952664
57,noodles,92,steak,-0.5773704672616857,1.5773704672616857
36,french beans,64,pasta,-0.5777126453142669,1.577712645314267
15,carrot,60,onion,-0.57836433978641,1.57836433978641
17,cauliflower,73,pork,-0.5784237679336957,1.5784237679336957
46,juice,99,white button mushroom,-0.5787652669324155,1.5787652669324155
10,bread,23,cilantro mint,-0.5790891865729422,1.5790891865729422
78,raspberry,80,rice,-0.5794114803890138,1.5794114803890138
6,banana,101,wine,-0.5801738540069796,1.5801738540069796
2,apricot,9,blueberry,-0.5803926912632598,1.5803926912632598
34,fig,57,noodles,-0.5809790138998221,1.580979013899822
18,celery stick,65,peach,-0.581071166268095,1.581071166268095
13,cake,43,hamburg,-0.5815222401948668,1.5815222401948668
3,asparagus,30,egg,-0.5816880862732563,1.5816880862732563
50,lamb,98,watermelon,-0.5817452546806305,1.5817452546806305
3,asparagus,8,biscuit,-0.5822089472961052,1.5822089472961052
29,dried cranberries,57,noodles,-0.5824232278805352,1.5824232278805352
55,milk,91,spring onion,-0.5829459313666543,1.5829459313666543
10,bread,11,broccoli,-0.5830820546462023,1.5830820546462023
91,spring onion,98,watermelon,-0.5833569036424897,1.5833569036424897
8,biscuit,79,red beans,-0.5833798525162575,1.5833798525162575
35,fish,50,lamb,-0.5835668118987971,1.583566811898797
19,cheese butter,48,king oyster mushroom,-0.5836538672365132,1.5836538672365132
55,milk,86,shiitake,-0.5837315294230976,1.5837315294230976
43,hamburg,44,hanamaki baozi,-0.5838143538954306,1.5838143538954306
13,cake,61,orange,-0.5838847084973422,1.5838847084973422
2,apricot,66,peanut,-0.5841104075173802,1.5841104075173802
69,pie,85,shellfish,-0.5845615747310902,1.5845615747310902
25,corn,58,okra,-0.5846714668133939,1.5846714668133939
0,almond,63,oyster mushroom,-0.5850990595125154,1.5850990595125154
42,green beans,62,other ingredients,-0.5854116945247936,1.5854116945247936
80,rice,92,steak,-0.5854627149298877,1.5854627149298877
45,ice cream,92,steak,-0.5859195461994027,1.5859195461994027
17,cauliflower,41,grape,-0.5860925802864414,1.5860925802864414
22,chocolate,87,shrimp,-0.586152382676489,1.586152382676489
58,okra,98,watermelon,-0.5865042596288297,1.5865042596288297
43,hamburg,81,salad,-0.5868486780558482,1.5868486780558482
26,crab,77,rape,-0.587012764492699,1.587012764492699
10,bread,29,dried cranberries,-0.5870705997999752,1.5870705997999752
8,biscuit,73,pork,-0.5874641605974267,1.5874641605974267
66,peanut,90,soy,-0.5879239981732112,1.5879239981732112
89,soup,101,wine,-0.5879955441490461,1.587995544149046
32,eggplant,82,sauce,-0.5881603821113317,1.5881603821113317
75,pudding,78,raspberry,-0.5888731581934414,1.5888731581934414
17,cauliflower,92,steak,-0.5889511731019983,1.5889511731019983
9,blueberry,57,noodles,-0.5890142660779669,1.589014266077967
1,apple,89,soup,-0.5891782096019202,1.5891782096019202
28,date,40,ginger,-0.589214675778686,1.589214675778686
14,candy,82,sauce,-0.5898115017622625,1.5898115017622625
36,french beans,74,potato,-0.5900871651069028,1.5900871651069028
67,pear,73,pork,-0.5905448169294409,1.590544816929441
45,ice cream,86,shiitake,-0.5911867055676718,1.5911867055676718
0,almond,83,sausage,-0.5912275147516346,1.5912275147516346
2,apricot,101,wine,-0.5917984582104969,1.591798458210497
41,grape,80,rice,-0.5920336360278957,1.5920336360278957
6,banana,43,hamburg,-0.5923348148441656,1.5923348148441656
7,bean sprouts,24,coffee,-0.5924075852666908,1.5924075852666908
24,coffee,70,pineapple,-0.5924714578690602,1.5924714578690602
83,sausage,87,shrimp,-0.5927033087297244,1.5927033087297244
8,biscuit,36,french beans,-0.5932767783994128,1.5932767783994128
37,french fries,79,red beans,-0.5934096504181015,1.5934096504181015
8,biscuit,24,coffee,-0.5936517351678452,1.5936517351678452
86,shiitake,98,watermelon,-0.5937786632285789,1.5937786632285789
34,fig,95,tofu,-0.5941165455740363,1.5941165455740363
23,cilantro mint,56,milkshake,-0.5944743923799598,1.5944743923799598
85,shellfish,102,wonton dumplings,-0.5946116623068409,1.594611662306841
15,carrot,50,lamb,-0.5953913074534347,1.5953913074534347
10,bread,34,fig,-0.5954938282997753,1.5954938282997753
30,egg,42,green beans,-0.595535389701249,1.595535389701249
39,garlic,41,grape,-0.5958809421314983,1.5958809421314983
22,chocolate,37,french fries,-0.5967122815558612,1.5967122815558612
0,almond,36,french beans,-0.5973350646463222,1.5973350646463222
7,bean sprouts,89,soup,-0.5980197368438209,1.598019736843821
14,candy,73,pork,-0.5983635251801167,1.5983635251801167
70,pineapple,101,wine,-0.5987887168214638,1.5987887168214638
85,shellfish,88,snow peas,-0.5996901530424898,1.5996901530424898
24,coffee,87,shrimp,-0.5997787259036387,1.5997787259036387
3,asparagus,14,candy,-0.5998223568290841,1.5998223568290841
75,pudding,81,salad,-0.5998715079583294,1.5998715079583294
29,dried cranberries,49,kiwi,-0.6001884546104004,1.6001884546104004
62,other ingredients,82,sauce,-0.6009004874558701,1.60090048745587
8,biscuit,101,wine,-0.6010978894170953,1.6010978894170953
23,cilantro mint,102,wonton dumplings,-0.6017424616118838,1.6017424616118838
0,almond,73,pork,-0.6018914754580493,1.6018914754580493
41,grape,70,pineapple,-0.6028114083698943,1.6028114083698943
18,celery stick,83,sausage,-0.6031562892208671,1.603156289220867
54,melon,81,salad,-0.6032068801764194,1.6032068801764194
35,fish,68,pepper,-0.6032862308552909,1.6032862308552909
76,pumpkin,101,wine,-0.603507073679558,1.603507073679558
14,candy,52,lettuce,-0.604192275829909,1.604192275829909
61,orange,66,peanut,-0.6042615756096446,1.6042615756096446
16,cashew,36,french beans,-0.6044277933362388,1.6044277933362388
20,cherry,64,pasta,-0.6051257559165577,1.6051257559165577
23,cilantro mint,57,noodles,-0.6053986433462277,1.6053986433462277
6,banana,42,green beans,-0.6062115262300876,1.6062115262300876
17,cauliflower,50,lamb,-0.6078100186493691,1.6078100186493691
51,lemon,58,okra,-0.607881094600879,1.607881094600879
22,chocolate,61,orange,-0.6084849744574021,1.6084849744574021
19,cheese butter,20,cherry,-0.6089134578532247,1.6089134578532247
75,pudding,77,rape,-0.6090985302294039,1.6090985302294039
78,raspberry,89,soup,-0.6098382809376475,1.6098382809376475
27,cucumber,29,dried cranberries,-0.6100058137969269,1.6100058137969269
51,lemon,68,pepper,-0.6105284908469841,1.6105284908469841
38,fried meat,64,pasta,-0.6106491343452827,1.6106491343452827
9,blueberry,89,soup,-0.6107949443361069,1.610794944336107
13,cake,15,carrot,-0.6111854509094101,1.6111854509094101
61,orange,99,white button mushroom,-0.6113989911498345,1.6113989911498345
41,grape,51,lemon,-0.611640946897936,1.611640946897936
63,oyster mushroom,85,shellfish,-0.6127882857326366,1.6127882857326366
60,onion,92,steak,-0.6132270200944432,1.6132270200944432
36,french beans,55,milk,-0.61336213880569,1.61336213880569
1,apple,94,tea,-0.6137541757746923,1.6137541757746923
38,fried meat,62,other ingredients,-0.6143150238249362,1.6143150238249362
31,egg tart,82,sauce,-0.6146563950060249,1.6146563950060249
44,hanamaki baozi,46,juice,-0.6148301329306651,1.6148301329306651
4,avocado,82,sauce,-0.6155734542532625,1.6155734542532625
42,green beans,74,potato,-0.6159689806784008,1.6159689806784008
53,mango,66,peanut,-0.6161271719562418,1.6161271719562418
67,pear,83,sausage,-0.61651632821884,1.61651632821884
49,kiwi,83,sausage,-0.6166140457207052,1.6166140457207052
4,avocado,98,watermelon,-0.6171565253163211,1.6171565253163211
3,asparagus,35,fish,-0.6173410566621469,1.617341056662147
30,egg,48,king oyster mushroom,-0.6175378623258698,1.6175378623258698
50,lamb,80,rice,-0.6181405578458983,1.6181405578458983
13,cake,54,melon,-0.6185445403326328,1.6185445403326328
3,asparagus,74,potato,-0.618602516691261,1.618602516691261
19,cheese butter,83,sausage,-0.6202518953548974,1.6202518953548974
30,egg,79,red beans,-0.6207657695204403,1.6207657695204403
79,red beans,87,shrimp,-0.6212208227550922,1.6212208227550922
53,mango,78,raspberry,-0.6215698941871928,1.6215698941871928
21,chicken duck,39,garlic,-0.621619459517889,1.621619459517889
56,milkshake,86,shiitake,-0.6216736961784433,1.6216736961784433
7,bean sprouts,92,steak,-0.621681732387994,1.621681732387994
20,cherry,40,ginger,-0.6222149758119633,1.6222149758119633
45,ice cream,76,pumpkin,-0.6222390055750804,1.6222390055750804
64,pasta,92,steak,-0.623386776639808,1.623386776639808
71,pizza,83,sausage,-0.6239741040522611,1.623974104052261
39,garlic,94,tea,-0.6242732854224613,1.6242732854224613
50,lamb,51,lemon,-0.6250297668250486,1.6250297668250486
8,biscuit,23,cilantro mint,-0.6250323290251403,1.6250323290251403
49,kiwi,75,pudding,-0.6250752964762585,1.6250752964762585
56,milkshake,91,spring onion,-0.6254110569517035,1.6254110569517035
70,pineapple,83,sausage,-0.6257718465291904,1.6257718465291904
83,sausage,102,wonton dumplings,-0.6263821386075448,1.6263821386075448
23,cilantro mint,55,milk,-0.6266998273464366,1.6266998273464366
39,garlic,43,hamburg,-0.6268171648848271,1.626817164884827
49,kiwi,94,tea,-0.6268533140970884,1.6268533140970884
60,onion,88,snow peas,-0.6275842623379186,1.6275842623379186
54,melon,66,peanut,-0.6277178630625313,1.6277178630625313
35,fish,36,french beans,-0.6281343207759855,1.6281343207759855
92,steak,102,wonton dumplings,-0.6284071744434696,1.6284071744434696
36,french beans,87,shrimp,-0.6285318502013166,1.6285318502013166
34,fig,53,mango,-0.6288518900130178,1.6288518900130178
12,cabbage,95,tofu,-0.6289070573675599,1.62890705736756
1,apple,2,apricot,-0.6301872810621179,1.6301872810621179
40,ginger,78,raspberry,-0.6306064560811322,1.6306064560811322
50,lamb,69,pie,-0.6307083294111906,1.6307083294111906
61,orange,78,raspberry,-0.6314947915689983,1.6314947915689983
63,oyster mushroom,71,pizza,-0.6320769340178525,1.6320769340178525
10,bread,58,okra,-0.6323828588166496,1.6323828588166496
15,carrot,32,eggplant,-0.6326415289917788,1.6326415289917788
64,pasta,85,shellfish,-0.6327254344923474,1.6327254344923474
42,green beans,56,milkshake,-0.632809490516959,1.632809490516959
49,kiwi,90,soy,-0.6330335710206496,1.6330335710206496
34,fig,74,potato,-0.6332634245204409,1.633263424520441
29,dried cranberries,69,pie,-0.6334798670645765,1.6334798670645765
32,eggplant,45,ice cream,-0.6336330534357173,1.6336330534357173
7,bean sprouts,88,snow peas,-0.6348589564379334,1.6348589564379334
9,blueberry,70,pineapple,-0.6351161461572683,1.6351161461572683
17,cauliflower,36,french beans,-0.6355188318012259,1.635518831801226
19,cheese butter,73,pork,-0.6356290182424607,1.6356290182424607
11,broccoli,40,ginger,-0.6358544694331436,1.6358544694331436
25,corn,79,red beans,-0.6368298368605463,1.6368298368605463
6,banana,93,strawberry,-0.6369382570699227,1.6369382570699227
10,bread,85,shellfish,-0.6372110143129057,1.6372110143129057
29,dried cranberries,31,egg tart,-0.6376608799999741,1.6376608799999741
64,pasta,93,strawberry,-0.6376678468512629,1.6376678468512629
22,chocolate,53,mango,-0.6378927634360423,1.6378927634360423
57,noodles,101,wine,-0.6382839873068225,1.6382839873068225
37,french fries,86,shiitake,-0.638383391781967,1.638383391781967
11,broccoli,46,juice,-0.6393539805883557,1.6393539805883557
30,egg,59,olives,-0.6395720481884797,1.6395720481884797
29,dried cranberries,35,fish,-0.639613040998857,1.639613040998857
11,broccoli,69,pie,-0.6399009341867794,1.6399009341867794
0,almond,96,tomato,-0.6403707139451527,1.6403707139451527
32,eggplant,98,watermelon,-0.6409287629252447,1.6409287629252447
13,cake,26,crab,-0.641028866688059,1.641028866688059
96,tomato,100,white radish,-0.6410519034689421,1.6410519034689421
7,bean sprouts,15,carrot,-0.6410971654469855,1.6410971654469855
86,shiitake,87,shrimp,-0.6412975597536552,1.6412975597536552
29,dried cranberries,87,shrimp,-0.6416674651294452,1.6416674651294452
14,candy,36,french beans,-0.642518315352715,1.642518315352715
58,okra,70,pineapple,-0.6426467407440866,1.6426467407440866
59,olives,74,potato,-0.6431878335204155,1.6431878335204155
82,sauce,100,white radish,-0.6433531563224673,1.6433531563224673
57,noodles,83,sausage,-0.6438494578946217,1.6438494578946217
56,milkshake,77,rape,-0.6440954293583245,1.6440954293583245
14,candy,24,coffee,-0.6446712959673238,1.6446712959673238
12,cabbage,15,carrot,-0.6447539444981114,1.6447539444981114
22,chocolate,46,juice,-0.6449442191752977,1.6449442191752977
7,bean sprouts,94,tea,-0.6451335937932041,1.6451335937932041
23,cilantro mint,30,egg,-0.645378393234568,1.645378393234568
41,grape,74,potato,-0.645616319090168,1.645616319090168
66,peanut,75,pudding,-0.6462533280098874,1.6462533280098874
37,french fries,50,lamb,-0.6466506574461817,1.6466506574461817
10,bread,86,shiitake,-0.6476076559703019,1.647607655970302
3,asparagus,60,onion,-0.6478903809934575,1.6478903809934575
70,pineapple,73,pork,-0.6479251219991551,1.647925121999155
25,corn,66,peanut,-0.6480877908194986,1.6480877908194986
51,lemon,93,strawberry,-0.6482569599670156,1.6482569599670156
30,egg,68,pepper,-0.6494329958047556,1.6494329958047556
8,biscuit,94,tea,-0.6494945304561532,1.6494945304561532
26,crab,79,red beans,-0.6495150204080569,1.6495150204080569
36,french beans,80,rice,-0.6506656173907421,1.6506656173907421
101,wine,102,wonton dumplings,-0.6507072976124284,1.6507072976124284
60,onion,97,walnut,-0.6511599932518646,1.6511599932518646
17,cauliflower,48,king oyster mushroom,-0.6521942589582674,1.6521942589582674
2,apricot,14,candy,-0.6523195883418582,1.6523195883418582
3,asparagus,56,milkshake,-0.6523228779932757,1.6523228779932757
27,cucumber,75,pudding,-0.6529041710290571,1.652904171029057
39,garlic,42,green beans,-0.653613106013514,1.653613106013514
8,biscuit,93,strawberry,-0.6537940501121331,1.653794050112133
7,bean sprouts,46,juice,-0.654052573591335,1.654052573591335
51,lemon,78,raspberry,-0.6548131232367638,1.6548131232367638
34,fig,88,snow peas,-0.655273090221026,1.655273090221026
13,cake,53,mango,-0.6553753978917898,1.6553753978917898
32,eggplant,87,shrimp,-0.6561368538911476,1.6561368538911476
9,blueberry,95,tofu,-0.6564302393348957,1.6564302393348957
28,date,35,fish,-0.6568479512797238,1.6568479512797238
14,candy,21,chicken duck,-0.6573186213616866,1.6573186213616866
10,bread,50,lamb,-0.657457948625066,1.657457948625066
0,almond,2,apricot,-0.6574981330028442,1.6574981330028442
38,fried meat,74,potato,-0.6575327270588962,1.6575327270588962
6,banana,32,eggplant,-0.6577451519764015,1.6577451519764015
46,juice,97,walnut,-0.6577649973630777,1.6577649973630777
8,biscuit,92,steak,-0.6577935846420204,1.6577935846420204
9,blueberry,102,wonton dumplings,-0.6578623703117334,1.6578623703117334
54,melon,59,olives,-0.6580998497140431,1.6580998497140431
6,banana,28,date,-0.6588166460696883,1.6588166460696883
48,king oyster mushroom,80,rice,-0.6588527193783036,1.6588527193783036
87,shrimp,92,steak,-0.6594587031348396,1.6594587031348396
17,cauliflower,23,cilantro mint,-0.6595759179283949,1.6595759179283949
69,pie,93,strawberry,-0.6597606348411411,1.6597606348411411
8,biscuit,77,rape,-0.6597815985041784,1.6597815985041784
10,bread,22,chocolate,-0.6600673882641446,1.6600673882641446
16,cashew,41,grape,-0.6606466362819616,1.6606466362819616
32,eggplant,55,milk,-0.6607449397131053,1.6607449397131053
38,fried meat,57,noodles,-0.6619070390232269,1.661907039023227
3,asparagus,17,cauliflower,-0.6621839272770478,1.6621839272770478
2,apricot,27,cucumber,-0.6623580153131274,1.6623580153131274
11,broccoli,57,noodles,-0.6626736712528063,1.6626736712528063
17,cauliflower,42,green beans,-0.6628622974315328,1.6628622974315328
32,eggplant,51,lemon,-0.6632353721002522,1.6632353721002522
36,french beans,60,onion,-0.6634065050509579,1.6634065050509579
7,bean sprouts,43,hamburg,-0.6635093130909189,1.6635093130909189
27,cucumber,90,soy,-0.6635123301624206,1.6635123301624206
11,broccoli,56,milkshake,-0.6638299147360716,1.6638299147360716
26,crab,28,date,-0.6639312938938513,1.6639312938938513
49,kiwi,89,soup,-0.6641846408615935,1.6641846408615935
38,fried meat,55,milk,-0.6650678752556347,1.6650678752556347
42,green beans,55,milk,-0.6652600654696825,1.6652600654696825
2,apricot,49,kiwi,-0.6658604132995376,1.6658604132995376
39,garlic,77,rape,-0.6659023523513543,1.6659023523513543
11,broccoli,55,milk,-0.6660415256981622,1.6660415256981622
60,onion,90,soy,-0.6663058109186986,1.6663058109186986
37,french fries,41,grape,-0.6663310091888133,1.6663310091888133
23,cilantro mint,74,potato,-0.6667892410181224,1.6667892410181224
2,apricot,50,lamb,-0.6671193146261754,1.6671193146261754
34,fig,46,juice,-0.6696003434106017,1.6696003434106017
39,garlic,83,sausage,-0.6696294192154835,1.6696294192154835
19,cheese butter,50,lamb,-0.6697919578442209,1.6697919578442209
19,cheese butter,42,green beans,-0.6709036139365201,1.67090361393652
