patch_id,class_id,class_name,stem,pca_1,pca_2,umap_1,umap_2
train_00001585_c70_00,70,pineapple,1585,-2.718929454040551,-0.5685484416042108,,
train_00001585_c70_01,70,pineapple,1585,-0.5047541296558221,0.17551454764922678,,
train_00001585_c70_02,70,pineapple,1585,4.15670095722408,4.275960033441383,,
train_00001587_c36_00,36,french beans,1587,-2.7688418369504038,-2.2634312220327426,,
train_00001587_c87_00,87,shrimp,1587,0.6009591082529155,0.48063961233778885,,
train_00001588_c77_00,77,rape,1588,-4.119432619557173,-0.08854114985165219,,
train_00001589_c18_00,18,celery stick,1589,-1.9206699423358395,-2.7247090676088805,,
train_00001590_c37_00,37,french fries,1590,-3.3409840195796705,-2.277942040002545,,
train_00001590_c87_00,87,shrimp,1590,-3.887207947854262,-0.5810129879976511,,
train_00001591_c3_00,3,asparagus,1591,1.002512479353156,-2.547229614845733,,
train_00001592_c89_00,89,soup,1592,5.285495233690175,-3.380198857625614,,
train_00001593_c36_00,36,french beans,1593,-2.023666260096803,-0.9927710457489762,,
train_00001593_c61_00,61,orange,1593,-1.5504885393912653,-4.026210911218863,,
train_00001593_c61_01,61,orange,1593,-0.16590038589958536,-0.01986645056015241,,
train_00001593_c83_00,83,sausage,1593,-0.23812114615845126,-5.092471371784727,,
train_00001597_c1_00,1,apple,1597,-0.739110500915378,-3.666423985657524,,
train_00001597_c1_01,1,apple,1597,3.1088131505674568,-1.397274081980764,,
train_00001597_c71_00,71,pizza,1597,-5.817252932413203,0.4088234208645043,,
train_00001599_c41_00,41,grape,1599,0.08641346111297421,-5.032691576908488,,
train_00001600_c30_00,30,egg,1600,-4.62166640059532,-0.375950111412129,,
train_00001600_c83_00,83,sausage,1600,-0.026480533979409904,0.8501725571287297,,
train_00001600_c94_00,94,tea,1600,5.15557545855725,-1.1520656176038262,,
train_00001601_c36_00,36,french beans,1601,-5.541671015357466,1.36253650196641,,
train_00001601_c36_01,36,french beans,1601,-1.7388381940487976,2.9923020270487384,,
train_00001602_c18_00,18,celery stick,1602,-7.587438858804809,3.9143918006203973,,
train_00001602_c18_01,18,celery stick,1602,5.742628580846917,3.0646238243038497,,
train_00001603_c35_00,35,fish,1603,-4.676830601009887,-0.4516359413719877,,
train_00001603_c35_01,35,fish,1603,-1.8708419688939637,-2.1128735434071166,,
train_00001605_c46_00,46,juice,1605,4.709137858981509,-1.1176121074430747,,
train_00001606_c42_00,42,green beans,1606,-4.137887055642354,-0.8290554502376315,,
train_00001606_c57_00,57,noodles,1606,5.188779902891247,2.2630174780584356,,
train_00001606_c57_01,57,noodles,1606,5.73975341740963,3.9805585651678808,,
train_00001606_c57_02,57,noodles,1606,7.839935155578622,2.5122965173282923,,
train_00001606_c57_03,57,noodles,1606,5.840401337858155,2.016052246039346,,
train_00001606_c57_04,57,noodles,1606,5.560810272504276,3.7198145001092553,,
train_00001607_c77_00,77,rape,1607,-6.271206206883906,2.271194880148679,,
train_00001607_c81_00,81,salad,1607,-10.365186657812844,7.929306466967105,,
train_00001612_c36_00,36,french beans,1612,2.5191040101674544,-1.002766772839704,,
train_00001612_c64_00,64,pasta,1612,-1.1017167442893652,-1.8877627546179332,,
train_00001614_c3_00,3,asparagus,1614,-5.550439942633697,1.43944702819818,,
train_00001614_c38_00,38,fried meat,1614,-4.85704898571342,0.1392656940737329,,
train_00001615_c42_00,42,green beans,1615,-3.0224528468781333,-1.7041988574141003,,
train_00001615_c50_00,50,lamb,1615,-5.183956191883043,1.5148148195666122,,
train_00001617_c12_00,12,cabbage,1617,-3.3222734939924523,-1.5266390596101493,,
train_00001617_c83_00,83,sausage,1617,-3.896339200392108,-1.348400397326437,,
train_00001618_c1_00,1,apple,1618,-3.1690904839660354,0.8279448044585103,,
train_00001618_c49_00,49,kiwi,1618,0.006866178060349584,2.819245630336369,,
train_00001618_c62_00,62,other ingredients,1618,-6.985315309323021,5.554097182511369,,
train_00001619_c41_00,41,grape,1619,2.080146414076533,2.0891374039172987,,
train_00001619_c49_00,49,kiwi,1619,-0.7325443024675153,1.8206783318707427,,
train_00001619_c54_00,54,melon,1619,-1.0148991742197895,3.378491430134802,,
train_00001619_c54_01,54,melon,1619,4.4561876037960335,4.751779410303941,,
train_00001619_c54_02,54,melon,1619,5.220986741137857,5.884893195691198,,
train_00001619_c70_00,70,pineapple,1619,-7.030084624576694,3.9773745373614875,,
train_00001619_c98_00,98,watermelon,1619,0.8405742327061174,1.0195726156139409,,
train_00001620_c4_00,4,avocado,1620,5.07164964737481,1.4656227267314441,,
train_00001620_c4_01,4,avocado,1620,4.676786247517069,2.6658140630411467,,
train_00001620_c83_00,83,sausage,1620,2.827392512717917,3.1813342257563133,,
train_00001620_c83_01,83,sausage,1620,3.808303239990071,-0.4958586510178452,,
train_00001620_c83_02,83,sausage,1620,3.4020625721986066,0.7233158670427431,,
train_00001622_c46_00,46,juice,1622,2.9879657928902006,-3.139848683108976,,
train_00001623_c24_00,24,coffee,1623,1.8283733569608687,6.580327214030359,,
train_00001625_c70_00,70,pineapple,1625,-1.391669061120171,-2.9918124371505797,,
train_00001625_c70_01,70,pineapple,1625,-4.227096452018949,-0.5277317270991033,,
train_00001627_c62_00,62,other ingredients,1627,0.6929252669040791,-1.9045208955703459,,
train_00001628_c102_00,102,wonton dumplings,1628,-4.188795735550608,-1.0431234357400865,,
train_00001629_c3_00,3,asparagus,1629,-3.280430330827198,2.295685623562687,,
train_00001629_c3_01,3,asparagus,1629,-1.8154007445794558,1.293341515350087,,
train_00001629_c3_02,3,asparagus,1629,2.4201533969959335,3.982038524936218,,
train_00001629_c99_00,99,white button mushroom,1629,-3.942901686501075,-0.7907713335115446,,
train_00001629_c99_01,99,white button mushroom,1629,-3.446797863743592,2.450062503966912,,
train_00001629_c99_02,99,white button mushroom,1629,4.47443354669277,2.8910966880977256,,
train_00001630_c42_00,42,green beans,1630,-1.847662730100242,-3.9033079376664874,,
train_00001630_c83_00,83,sausage,1630,3.504425300387803,-4.796454414759728,,
train_00001631_c57_00,57,noodles,1631,-4.936673194742302,-0.4310151568526726,,
train_00001631_c57_01,57,noodles,1631,2.9841285237897215,1.5836023751203248,,
train_00001633_c35_00,35,fish,1633,-3.080838493720439,-1.673708685232496,,
train_00001634_c42_00,42,green beans,1634,-3.81919927311082,-0.6299245898398133,,
train_00001635_c42_00,42,green beans,1635,-3.2424501609822864,-1.8593855998317201,,
train_00001636_c64_00,64,pasta,1636,-0.475939211168844,-1.6722807682027876,,
train_00001636_c64_01,64,pasta,1636,1.7756203991324315,-1.354905912008828,,
train_00001636_c64_02,64,pasta,1636,2.896579393919507,-1.6962041319243852,,
train_00001637_c91_00,91,spring onion,1637,6.583852108409714,3.4133074129109113,,
train_00001638_c35_00,35,fish,1638,-6.846378220822553,2.898342773910207,,
train_00001639_c38_00,38,fried meat,1639,-1.7714901757779906,-2.113967072796193,,
train_00001640_c78_00,78,raspberry,1640,-5.817526868251621,3.900362500014619,,
train_00001641_c8_00,8,biscuit,1641,-5.962157249169018,0.43507803916653853,,
train_00001641_c55_00,55,milk,1641,-0.5013889829778923,-4.029913746948743,,
train_00001643_c62_00,62,other ingredients,1643,0.5652770808443851,-5.844082086804766,,
train_00001643_c62_01,62,other ingredients,1643,1.5382610965555739,-6.420194085870715,,
train_00001647_c77_00,77,rape,1647,-7.863971638384722,3.647338745635812,,
train_00001648_c24_00,24,coffee,1648,-0.09328934061533192,-5.753089883057135,,
train_00001649_c86_00,86,shiitake,1649,-6.665055428565479,3.0481651090354327,,
train_00001649_c86_01,86,shiitake,1649,-6.742959842987521,3.359877820772708,,
train_00001650_c62_00,62,other ingredients,1650,0.14320435817418778,-0.8899804624510669,,
train_00001650_c62_01,62,other ingredients,1650,7.693388650041464,1.5666419357924817,,
train_00001650_c95_00,95,tofu,1650,7.012065279148725,-0.23855867232195432,,
train_00001650_c95_01,95,tofu,1650,7.602558337081228,0.4238940084253218,,
train_00001650_c95_02,95,tofu,1650,7.58416179050019,0.9961601755177772,,
train_00001652_c42_00,42,green beans,1652,-4.43734149390004,0.22483051301448437,,
train_00001652_c42_01,42,green beans,1652,7.2435843007552085,0.3127962560970889,,
train_00001653_c42_00,42,green beans,1653,-1.6770455574188465,0.7255386183096165,,
train_00001653_c57_00,57,noodles,1653,-2.280508851501351,-0.5656525923542518,,
train_00001654_c35_00,35,fish,1654,-2.511232071322515,1.2533443438481675,,
train_00001654_c36_00,36,french beans,1654,-2.5025052156740166,-0.5349424769222965,,
train_00001655_c17_00,17,cauliflower,1655,-4.7893669629827995,0.778173407246128,,
train_00001655_c36_00,36,french beans,1655,2.479941500311112,-1.7968266557471315,,
train_00001655_c36_01,36,french beans,1655,1.2810690461476304,-0.8543278175997481,,
train_00001655_c36_02,36,french beans,1655,3.982648220158354,-1.031280573855081,,
train_00001655_c36_03,36,french beans,1655,1.9942884569286978,-0.17165317703816477,,
train_00001656_c101_00,101,wine,1656,-0.229173283384001,-3.563728967464186,,
train_00001657_c99_00,99,white button mushroom,1657,-0.36814147486066273,-4.550628155178059,,
train_00001658_c57_00,57,noodles,1658,-1.1896046471109882,-4.602079217697976,,
train_00001659_c8_00,8,biscuit,1659,-3.8942563210080805,-1.635914347171377,,
train_00001659_c8_01,8,biscuit,1659,4.936662597991649,-1.3305040984951322,,
train_00001660_c38_00,38,fried meat,1660,-6.140844656810068,0.3067609638340816,,
train_00001660_c62_00,62,other ingredients,1660,3.70727338704684,-2.734742290102072,,
train_00001660_c62_01,62,other ingredients,1660,0.9716716292394197,1.0775555208189322,,
train_00001661_c30_00,30,egg,1661,-0.29191191058946037,-4.6320945895787995,,
train_00001662_c62_00,62,other ingredients,1662,0.8234400455763694,2.6801401617647707,,
train_00001662_c62_01,62,other ingredients,1662,7.588874421667364,3.657840161670175,,
train_00001663_c37_00,37,french fries,1663,-3.1891987220971765,-2.218469823105364,,
train_00001664_c57_00,57,noodles,1664,-0.16536326649699185,-5.355034859651037,,
train_00001665_c42_00,42,green beans,1665,-5.118487511967295,0.8008065830359656,,
train_00001665_c42_01,42,green beans,1665,5.652389263577425,1.901195712853373,,
train_00001665_c50_00,50,lamb,1665,-4.70782409499705,-0.2510699237677878,,
train_00001666_c95_00,95,tofu,1666,-0.05061333028772488,1.1718372031520383,,
train_00001666_c95_01,95,tofu,1666,-1.5538828930226136,-0.3267304837907272,,
train_00001666_c95_02,95,tofu,1666,2.5973431351115566,1.2549426220117181,,
train_00001667_c41_00,41,grape,1667,3.971747953453996,-1.281573191701531,,
train_00001667_c41_01,41,grape,1667,3.816485526547334,1.0243461649600232,,
train_00001667_c41_02,41,grape,1667,5.587971859110915,-0.20106640012299704,,
train_00001667_c41_03,41,grape,1667,5.256091149610763,-0.21685635845968437,,
train_00001667_c41_04,41,grape,1667,5.8140595065578005,0.3489058431105417,,
train_00001667_c98_00,98,watermelon,1667,3.0909935794368577,0.6179416888316479,,
train_00001667_c98_01,98,watermelon,1667,-0.5886900906705498,-1.3493682170370582,,
train_00001667_c98_02,98,watermelon,1667,1.5874882537841002,-0.31070591165295863,,
train_00001667_c98_03,98,watermelon,1667,3.7632906282255116,-0.9423525386867581,,
train_00001667_c98_04,98,watermelon,1667,3.21225372029932,1.2174447406938964,,
train_00001667_c98_05,98,watermelon,1667,7.214102271878674,1.0696987477336453,,
train_00001668_c30_00,30,egg,1668,1.6704176095718972,-4.695846339005318,,
train_00001668_c30_01,30,egg,1668,2.2190305059585094,-2.204993469311358,,
train_00001671_c71_00,71,pizza,1671,-8.502973276705895,7.240321713744088,,
train_00001671_c71_01,71,pizza,1671,-4.790993043859563,0.7666260668411703,,
train_00001671_c101_00,101,wine,1671,-4.629136704158579,-0.5068667119188252,,
train_00001673_c29_00,29,dried cranberries,1673,2.962613943399035,5.19586346620865,,
train_00001673_c29_01,29,dried cranberries,1673,5.719984349268089,5.801118631864385,,
train_00001674_c50_00,50,lamb,1674,-11.075210806537704,7.152703995528119,,
train_00001675_c8_00,8,biscuit,1675,-4.354459111256714,-0.7745503917556955,,
train_00001675_c8_01,8,biscuit,1675,-3.4139766017066386,-1.7375435748290151,,
train_00001675_c24_00,24,coffee,1675,0.7893348395618752,-4.26225088603567,,
train_00001676_c42_00,42,green beans,1676,-3.7551457426741814,-1.2641271839949768,,
train_00001676_c57_00,57,noodles,1676,-2.4190892074820667,-3.452731216310375,,
train_00001677_c37_00,37,french fries,1677,-2.352995621246369,-2.240116713312557,,
train_00001677_c90_00,90,soy,1677,0.9587000705483831,-3.345795079312102,,
train_00001678_c3_00,3,asparagus,1678,-5.381729265182218,1.0131257244983152,,
train_00001678_c3_01,3,asparagus,1678,6.562151947082982,3.3373097639988045,,
train_00001679_c35_00,35,fish,1679,-3.3668078686962377,0.20246497042749897,,
train_00001680_c40_00,40,ginger,1680,-2.1943884455980704,-3.138206544895771,,
train_00001680_c61_00,61,orange,1680,-1.2635492699616073,-4.050865398851008,,
train_00001681_c3_00,3,asparagus,1681,0.6745741630617903,3.968682928046709,,
train_00001681_c30_00,30,egg,1681,-4.908911148880709,1.1700698220123542,,
train_00001682_c38_00,38,fried meat,1682,-5.431941342266722,0.20875514411136237,,
train_00001682_c57_00,57,noodles,1682,8.055697627932872,3.0491895201652826,,
train_00001683_c91_00,91,spring onion,1683,-0.9523728571345957,1.6066638732893663,,
train_00001683_c91_01,91,spring onion,1683,4.631302706155577,1.991705948930693,,
train_00001683_c91_02,91,spring onion,1683,5.855747735693939,3.873405174273774,,
train_00001683_c91_03,91,spring onion,1683,4.607248443281092,3.2847548573024827,,
train_00001683_c91_04,91,spring onion,1683,3.1039795061191455,3.4483557143917087,,
train_00001685_c3_00,3,asparagus,1685,-8.713461815153346,3.8317975430328794,,
train_00001686_c12_00,12,cabbage,1686,-8.080644585006834,3.281234754594538,,
train_00001686_c32_00,32,eggplant,1686,-5.496632800863843,7.191089602768455,,
train_00001686_c32_01,32,eggplant,1686,0.9335581534064288,9.745282037036974,,
train_00001686_c89_00,89,soup,1686,-0.13211752574111277,2.91880966269306,,
train_00001687_c12_00,12,cabbage,1687,-6.276193600578716,2.002389949262044,,
train_00001687_c35_00,35,fish,1687,-5.1495017296798915,-0.9451208153616166,,
train_00001687_c35_01,35,fish,1687,1.7690657660666849,-6.313087101148866,,
train_00001687_c56_00,56,milkshake,1687,0.10144569150572183,-6.039447427033845,,
train_00001689_c44_00,44,hanamaki baozi,1689,3.0514589298009263,-7.039526115566347,,
train_00001689_c83_00,83,sausage,1689,-7.949532305943955,5.500449215847229,,
train_00001690_c41_00,41,grape,1690,-0.22497221202528048,0.10481889078735022,,
train_00001690_c41_01,41,grape,1690,3.798732898178691,1.8400933460994697,,
train_00001695_c30_00,30,egg,1695,0.7137704120224108,0.5982816170039812,,
train_00001697_c49_00,49,kiwi,1697,-4.550567034112388,1.0406314076975278,,
train_00001697_c49_01,49,kiwi,1697,7.114774323953481,1.0184112263004899,,
train_00001698_c46_00,46,juice,1698,7.32826610668935,-7.628572884691417,,
train_00001698_c46_01,46,juice,1698,2.473332502655805,-7.487690150955641,,
train_00001700_c61_00,61,orange,1700,1.7624380405702558,-2.021620837315322,,
train_00001701_c31_00,31,egg tart,1701,-2.332215832039303,0.6748961123557456,,
train_00001701_c31_01,31,egg tart,1701,-1.79940146081963,-0.5782702888898955,,
train_00001701_c31_02,31,egg tart,1701,-1.3133858570677654,0.17428090691405615,,
train_00001701_c31_03,31,egg tart,1701,-2.0316122464674473,0.9880096416542486,,
train_00001701_c31_04,31,egg tart,1701,-0.7282848434606871,2.581540692228905,,
train_00001701_c55_00,55,milk,1701,-1.7852134188244968,-1.416087801049185,,
train_00001702_c97_00,97,walnut,1702,-0.7158484950549179,-1.4078186143214897,,
train_00001705_c30_00,30,egg,1705,-1.1447144702751806,-3.3906632941879447,,
train_00001707_c17_00,17,cauliflower,1707,-5.30056449686844,2.0985220882867144,,
train_00001707_c38_00,38,fried meat,1707,-3.820204107146153,0.4145507652197789,,
train_00001708_c42_00,42,green beans,1708,-6.024953088256495,1.6451204008260085,,
train_00001709_c12_00,12,cabbage,1709,-3.3755200700971915,1.3237279039244574,,
train_00001709_c77_00,77,rape,1709,-4.653742984491152,4.237346569654162,,
train_00001710_c0_00,0,almond,1710,1.2634881717631743,1.3562360466302956,,
train_00001710_c1_00,1,apple,1710,-2.15010681457705,-1.2766320967765563,,
train_00001710_c1_01,1,apple,1710,-2.2165106422690055,2.465505973725324,,
train_00001710_c34_00,34,fig,1710,-2.260777996480781,1.9061379818334827,,
train_00001710_c41_00,41,grape,1710,-3.6666289993459324,-0.5909484610739806,,
train_00001710_c89_00,89,soup,1710,6.268785142846741,0.9773195737675114,,
train_00001710_c95_00,95,tofu,1710,-1.8075015754636077,-2.6410848940760774,,
train_00001710_c97_00,97,walnut,1710,-3.4114597152216493,1.4935180349469988,,
train_00001711_c41_00,41,grape,1711,-1.1197735190208475,4.383167953586959,,
train_00001711_c65_00,65,peach,1711,1.4613457391665607,-3.0656942260196898,,
train_00001712_c3_00,3,asparagus,1712,4.389186111121621,-0.8336323592250239,,
train_00001713_c3_00,3,asparagus,1713,-3.6121474809817937,-0.992171246645769,,
train_00001713_c3_01,3,asparagus,1713,4.427973548177741,1.2250664694741547,,
train_00001713_c30_00,30,egg,1713,-3.1673625225731468,-2.0672581373047754,,
train_00001714_c12_00,12,cabbage,1714,-2.3893582823619526,0.20567503989738764,,
train_00001714_c12_01,12,cabbage,1714,-0.45016799324348006,1.4154094509220596,,
train_00001715_c3_00,3,asparagus,1715,6.255279229549402,-0.6036614646507585,,
train_00001715_c35_00,35,fish,1715,-2.223826889976176,-2.115166184120059,,
train_00001716_c30_00,30,egg,1716,-0.6519088031161618,-5.253134455140707,,
train_00001716_c44_00,44,hanamaki baozi,1716,-1.8103747984859486,-4.02111078107284,,
train_00001717_c3_00,3,asparagus,1717,5.786558417210966,2.299419519087802,,
train_00001717_c35_00,35,fish,1717,-0.15717457015185363,-4.796892443878848,,
train_00001717_c37_00,37,french fries,1717,-3.5207334321354127,2.104063391810758,,
train_00001717_c42_00,42,green beans,1717,0.9342033979907814,-1.582040853447792,,
train_00001718_c76_00,76,pumpkin,1718,-1.2777365649263206,-2.2139168960476527,,
train_00001719_c46_00,46,juice,1719,6.044079424991476,-5.283648006898923,,
train_00001720_c30_00,30,egg,1720,-3.2792358112190043,-0.7335104855966127,,
train_00001720_c30_01,30,egg,1720,0.8799979863462299,-6.244677238017799,,
train_00001720_c30_02,30,egg,1720,2.537471992458562,-4.3191106457224855,,
train_00001722_c8_00,8,biscuit,1722,-0.02709998706745535,0.7162784084396756,,
train_00001728_c37_00,37,french fries,1728,-2.995950570860604,-2.5565806104813427,,
train_00001728_c62_00,62,other ingredients,1728,5.882378667082349,-0.39141767428810104,,
train_00001729_c89_00,89,soup,1729,5.108147464383672,-3.0053780354030506,,
train_00001731_c39_00,39,garlic,1731,-1.5075177827862571,0.12132484771981153,,
train_00001732_c88_00,88,snow peas,1732,0.30261580454136167,-1.7370927235203315,,
train_00001733_c77_00,77,rape,1733,1.2240316051536688,-3.775621366789474,,
train_00001734_c17_00,17,cauliflower,1734,-3.725611361520573,-0.22119151590968633,,
train_00001734_c83_00,83,sausage,1734,-5.1249863713494,3.8778980466694923,,
train_00001735_c86_00,86,shiitake,1735,6.2785522304699946,2.936565420417871,,
train_00001737_c8_00,8,biscuit,1737,0.6876003106409624,-1.5394943006443198,,
train_00001737_c8_01,8,biscuit,1737,-5.882700577741162,0.2850499245531785,,
train_00001737_c8_02,8,biscuit,1737,-6.2576228468261474,0.7165638320925808,,
train_00001739_c56_00,56,milkshake,1739,-3.799945801976394,1.1103242431260285,,
train_00001739_c56_01,56,milkshake,1739,-3.0051545697858026,-2.485612043939226,,
train_00001739_c56_02,56,milkshake,1739,-3.177190310840514,1.88620436412818,,
train_00001739_c56_03,56,milkshake,1739,1.0118411130313758,3.648685660362855,,
train_00001739_c65_00,65,peach,1739,-4.825476766968002,-0.6672747929156874,,
train_00001739_c78_00,78,raspberry,1739,4.027345070689907,-1.0566282814700088,,
train_00001739_c78_01,78,raspberry,1739,2.3980002040297634,2.087972188821295,,
train_00001739_c78_02,78,raspberry,1739,0.04860915870469528,5.650169078229792,,
train_00001739_c78_03,78,raspberry,1739,0.32278056423237483,5.399315923996881,,
train_00001739_c91_00,91,spring onion,1739,6.056237605117672,2.507828919360029,,
train_00001740_c41_00,41,grape,1740,-3.887348397133308,0.7574488726018094,,
train_00001740_c49_00,49,kiwi,1740,-3.5643968772547208,-1.0192562735157074,,
train_00001740_c54_00,54,melon,1740,-0.8462711659556826,-4.334231213513967,,
train_00001740_c61_00,61,orange,1740,-0.9089603370278867,-3.8060204666274577,,
train_00001741_c89_00,89,soup,1741,-2.2532185890206153,-1.4297230920988446,,
train_00001744_c48_00,48,king oyster mushroom,1744,-0.7925413476497533,-2.402549367592206,,
train_00001745_c48_00,48,king oyster mushroom,1745,-2.709078300653371,-1.6782238981236621,,
train_00001747_c17_00,17,cauliflower,1747,-2.622106636047159,-1.2962465735390774,,
train_00001748_c12_00,12,cabbage,1748,-5.792914417261211,1.251479517104803,,
train_00001748_c12_01,12,cabbage,1748,4.551311679706703,-4.587271598146425,,
train_00001748_c12_02,12,cabbage,1748,-3.9979773654635324,-0.7085104612822545,,
train_00001748_c12_03,12,cabbage,1748,6.969631155622154,1.5556498175303122,,
train_00001748_c91_00,91,spring onion,1748,-3.348450356676078,-0.9732563358414266,,
train_00001749_c89_00,89,soup,1749,-5.870256561701524,1.1630372564008375,,
train_00001752_c4_00,4,avocado,1752,5.26158354542129,5.2718757056220955,,
train_00001752_c61_00,61,orange,1752,-4.2148296836673556,1.8465884890611288,,
train_00001752_c67_00,67,pear,1752,-0.2794621860580368,3.803805883439404,,
train_00001752_c70_00,70,pineapple,1752,0.7819944561491027,3.0619377140931126,,
train_00001758_c42_00,42,green beans,1758,-1.9999228235829796,-3.4868608586803367,,
train_00001758_c42_01,42,green beans,1758,-0.14277378769193386,-2.657118104828616,,
train_00001758_c42_02,42,green beans,1758,-0.5716522919683162,-2.8462776293248546,,
train_00001759_c17_00,17,cauliflower,1759,-0.3753897567124631,3.100391335458665,,
train_00001760_c24_00,24,coffee,1760,5.993192049239173,6.713692001997518,,
train_00001762_c89_00,89,soup,1762,-3.504759848494858,-0.6479470178646256,,
train_00001763_c62_00,62,other ingredients,1763,-0.5336183176937614,-4.40510000362941,,
train_00001764_c12_00,12,cabbage,1764,-1.033835647418707,-4.131065243718843,,
train_00001764_c76_00,76,pumpkin,1764,-1.0577321869415393,-2.3891383844495606,,
train_00001765_c17_00,17,cauliflower,1765,-2.5686152362913526,-2.7275034606387227,,
train_00001765_c17_01,17,cauliflower,1765,-4.184587280250816,-1.4276135130479095,,
train_00001765_c17_02,17,cauliflower,1765,1.1884549647646308,1.707717424835766,,
train_00001769_c3_00,3,asparagus,1769,0.40929808039840304,-5.342684221030034,,
train_00001770_c64_00,64,pasta,1770,2.5754727647124556,3.3124636878454083,,
train_00001770_c64_01,64,pasta,1770,4.825926024995503,1.7013969329331513,,
train_00001770_c64_02,64,pasta,1770,4.430275086421823,3.8229179431700535,,
train_00001771_c17_00,17,cauliflower,1771,0.49664998289817447,-6.1849936968567985,,
train_00001771_c83_00,83,sausage,1771,-6.276384255825246,1.4497413408358217,,
train_00001771_c91_00,91,spring onion,1771,5.061991950417441,2.2889122249868037,,
train_00001772_c53_00,53,mango,1772,2.0330072775872474,-2.2114140128843394,,
train_00001773_c18_00,18,celery stick,1773,7.562739446426398,-0.5527756555564549,,
train_00001773_c62_00,62,other ingredients,1773,-1.6449509227211276,0.31469501916287396,,
train_00001773_c62_01,62,other ingredients,1773,3.254149028541939,1.0488148026325845,,
train_00001774_c64_00,64,pasta,1774,4.17499309578123,-6.8278940210518435,,
train_00001775_c3_01,3,asparagus,1775,2.750677083603592,2.5901051681342677,,
train_00001777_c3_00,3,asparagus,1777,-7.201002012415496,2.6322843799621642,,
train_00001777_c26_00,26,crab,1777,-4.283445500899576,-0.30472442924986654,,
train_00001778_c24_00,24,coffee,1778,0.25078640136185254,5.806584377949774,,
train_00001780_c41_00,41,grape,1780,-1.6260339727462072,-0.02735233591171238,,
train_00001780_c49_00,49,kiwi,1780,2.703956798269061,-2.9620240358782293,,
train_00001780_c54_00,54,melon,1780,1.747685066810412,-6.486019969318951,,
train_00001780_c54_01,54,melon,1780,0.4637782729341407,-4.424517173068458,,
train_00001780_c54_02,54,melon,1780,2.9883207821583757,-6.707491200805424,,
train_00001780_c54_03,54,melon,1780,-1.6774140134108342,-0.9633239419334322,,
train_00001780_c54_04,54,melon,1780,1.9470998373778636,-5.2048820050531255,,
train_00001780_c54_05,54,melon,1780,4.232138487911744,-1.6997908640222743,,
train_00001780_c61_00,61,orange,1780,-0.04123952033924741,-4.087138599100494,,
train_00001780_c78_00,78,raspberry,1780,-4.002500339604682,-1.0252149801219363,,
train_00001780_c78_01,78,raspberry,1780,-5.3844005635396766,2.2978011080875396,,
train_00001780_c78_02,78,raspberry,1780,-2.9339886533285604,0.15733559975917066,,
train_00001780_c78_03,78,raspberry,1780,-2.2639758207487337,-0.12371868550810135,,
train_00001781_c41_00,41,grape,1781,-5.261392429469206,2.3806388242407386,,
train_00001782_c65_00,65,peach,1782,0.9918548545374963,-5.6850607431623965,,
train_00001782_c65_01,65,peach,1782,-0.08929648498409502,-5.856398409228719,,
train_00001782_c65_02,65,peach,1782,3.3205094358964082,-7.299423864491077,,
train_00001782_c65_03,65,peach,1782,2.2975733981346966,-7.512940256791817,,
train_00001782_c75_00,75,pudding,1782,7.159587791518774,-7.133071747067723,,
train_00001782_c78_00,78,raspberry,1782,-3.021755013428197,0.22198163793048487,,
train_00001782_c78_01,78,raspberry,1782,-4.041625115859514,-0.6696680496341854,,
train_00001782_c78_02,78,raspberry,1782,-4.699405838861841,0.2080704107426978,,
train_00001782_c78_03,78,raspberry,1782,-4.484320186044857,0.40053297300792434,,
train_00001783_c83_00,83,sausage,1783,-4.35084908877193,2.219283514995508,,
train_00001783_c83_01,83,sausage,1783,-2.6155281060621096,0.3905680882837162,,
train_00001783_c83_02,83,sausage,1783,1.4813497425218742,3.4123595760165357,,
train_00001783_c90_00,90,soy,1783,-6.062350784582467,1.896105609912893,,
train_00001785_c4_00,4,avocado,1785,0.7380759837114125,-4.6350183716859465,,
train_00001787_c38_00,38,fried meat,1787,-3.7518750174030324,0.14141439184770382,,
train_00001787_c83_00,83,sausage,1787,-0.46253977678858427,-1.2605556415585641,,
train_00001788_c18_00,18,celery stick,1788,-0.5186317262633174,-4.898265849952302,,
train_00001789_c8_00,8,biscuit,1789,-3.9942736661549585,0.36801479763252287,,
train_00001790_c101_00,101,wine,1790,-0.5554067738755641,-4.3556269824091265,,
train_00001791_c57_00,57,noodles,1791,-1.5643201697881408,-0.37634082003594443,,
train_00001792_c8_00,8,biscuit,1792,-10.937487774809416,6.642607964673491,,
train_00001793_c3_00,3,asparagus,1793,-0.8930421735499845,-1.6891649596460472,,
train_00001793_c3_01,3,asparagus,1793,7.303683407670465,0.7546323962119151,,
train_00001793_c100_00,100,white radish,1793,2.669153003851638,1.499352305091086,,
train_00001794_c30_00,30,egg,1794,-3.504927353774081,-2.213699874257923,,
train_00001794_c38_00,38,fried meat,1794,-2.5086775965247234,-0.34103017698811805,,
train_00001795_c4_00,4,avocado,1795,-4.303781936141785,0.05657401474489518,,
train_00001796_c37_00,37,french fries,1796,0.531367910859895,-5.293171630949148,,
train_00001798_c87_00,87,shrimp,1798,-7.3873680797785,4.474663724566949,,
train_00001801_c24_00,24,coffee,1801,4.323742148562508,4.1413015599468155,,
train_00001801_c76_00,76,pumpkin,1801,1.9528989306900806,-5.700550341771244,,
